h3,Accomodation_access,Primary Schools_access,Public Transports Stops_access,Municipal Sports Centers_access
8a1e80509b87fff,10198.0,97.0,2972.0,79.0
8a1e80509b8ffff,9442.0,90.0,2868.0,75.0
8a1e80509b97fff,9211.0,89.0,2823.0,72.0
8a1e80509ba7fff,10113.285714285714,94.85714285714286,2951.8571428571427,78.71428571428571
8a1e80509baffff,9294.0,90.0,2843.0,71.0
8a1e80509c07fff,8621.0,85.0,2454.0,54.0
8a1e80509c0ffff,8026.0,89.0,2559.0,62.0
8a1e80509c2ffff,8276.0,88.0,2545.0,62.0
8a1e80509c37fff,11729.0,107.0,2995.0,67.0
8a1e80509c57fff,8681.0,90.5,2640.0,63.0
8a1e80509c5ffff,5846.0,64.0,2104.0,50.0
8a1e80509c77fff,9057.0,93.0,2687.0,62.0
8a1e80509c87fff,13941.0,118.5,3519.5,83.5
8a1e80509c8ffff,9177.0,91.0,2607.0,58.0
8a1e80509c97fff,13759.0,113.0,3447.75,81.5
8a1e80509c9ffff,14933.5,119.75,3582.5,84.75
8a1e80509ca7fff,11107.0,104.0,2903.0,66.0
8a1e80509caffff,10689.0,102.0,2844.5,64.5
8a1e80509cb7fff,13631.42857142857,114.28571428571429,3383.8571428571427,80.14285714285714
8a1e80509cc7fff,8345.0,92.0,2743.0,69.0
8a1e80509ccffff,7164.0,83.0,2383.0,57.0
8a1e80509cd7fff,8600.333333333334,87.33333333333333,2692.6666666666665,67.66666666666667
8a1e80509cdffff,8465.75,90.0,2746.25,68.5
8a1e80509ce7fff,8468.5,95.0,2691.0,66.5
8a1e80509ceffff,6493.0,73.85714285714286,2215.0,53.857142857142854
8a1e80509cf7fff,8980.333333333334,89.33333333333333,2535.6666666666665,57.0
8a1e80509d07fff,14013.0,115.0,3256.0,75.0
8a1e80509d17fff,11962.0,108.0,3027.0,68.0
8a1e80509d27fff,14729.333333333334,115.33333333333333,3281.0,77.0
8a1e80509d2ffff,12444.0,102.5,2949.0,65.0
8a1e80509d37fff,14344.0,111.5,3223.5,74.5
8a1e80509d47fff,9919.0,94.33333333333333,2760.3333333333335,63.666666666666664
8a1e80509d4ffff,9028.0,93.0,2691.0,64.0
8a1e80509d57fff,10620.0,96.33333333333333,2813.3333333333335,65.66666666666667
8a1e80509d5ffff,9750.0,96.5,2758.5,64.5
8a1e80509d67fff,10167.272727272728,95.0909090909091,2855.3636363636365,68.72727272727273
8a1e80509d77fff,8621.0,85.0,2421.0,52.0
8a1e80509d87fff,12953.0,110.0,3257.0,76.0
8a1e80509d8ffff,11499.0,107.0,2950.0,67.0
8a1e80509d97fff,14688.5,118.85714285714286,3437.4285714285716,80.14285714285714
8a1e80509d9ffff,13925.0,113.33333333333333,3346.0,77.66666666666667
8a1e80509da7fff,15560.0,118.0,3308.0,73.0
8a1e80509db7fff,14423.0,118.0,3403.0,79.0
8a1e8050a017fff,16172.0,124.0,3499.0,66.0
8a1e8050a057fff,15700.0,118.0,3249.0,60.0
8a1e8050a05ffff,16790.0,133.0,3733.0,71.0
8a1e8050a06ffff,16884.0,137.0,3760.0,73.0
8a1e8050a087fff,11573.0,83.0,2399.0,33.0
8a1e8050a08ffff,13606.0,93.0,2696.5714285714284,41.42857142857143
8a1e8050a09ffff,14251.5,93.0,2790.25,40.0
8a1e8050a0a7fff,15782.0,119.0,3316.0,61.0
8a1e8050a0affff,15717.125,118.625,3290.875,60.125
8a1e8050a0b7fff,12210.0,88.0,2502.0,37.0
8a1e8050a0c7fff,15535.5,114.5,3193.5,58.5
8a1e8050a0d7fff,15799.75,119.25,3301.5,60.75
8a1e8050a0dffff,16108.333333333334,122.0,3450.3333333333335,64.83333333333333
8a1e8050a0e7fff,15824.25,119.0,3339.75,60.5
8a1e8050a0effff,15732.0,118.0,3264.0,60.0
8a1e8050a0f7fff,15426.625,112.375,3186.375,57.0
8a1e8050a107fff,17023.0,139.0,3876.0,74.0
8a1e8050a10ffff,17188.0,141.0,3971.0,76.0
8a1e8050a147fff,17313.666666666668,144.0,4023.6666666666665,78.0
8a1e8050a16ffff,17347.75,144.0,4050.0,78.5
8a1e8050a187fff,15834.0,119.0,3329.0,61.0
8a1e8050a18ffff,15728.0,119.0,3294.0,60.0
8a1e8050a1affff,16528.0,125.0,3632.0,69.0
8a1e8050a207fff,16720.0,130.0,3659.0,71.0
8a1e8050a217fff,16324.0,123.0,3529.0,68.0
8a1e8050a21ffff,16529.0,127.0,3585.0,70.0
8a1e8050a287fff,15299.0,107.0,3098.0,55.0
8a1e8050a28ffff,15616.0,116.5,3224.5,59.5
8a1e8050a297fff,16538.0,128.0,3620.0,70.0
8a1e8050a2a7fff,15701.0,118.0,3251.0,60.0
8a1e8050a2d7fff,14436.0,97.0,2952.0,58.0
8a1e8050a2dffff,15266.0,114.0,3364.0,68.0
8a1e8050a307fff,16991.0,138.5,3818.0,74.0
8a1e8050a30ffff,16402.0,137.0,3767.0,80.0
8a1e8050a327fff,17332.0,145.0,4076.0,80.0
8a1e8050a357fff,16700.75,139.0,3858.5,80.0
8a1e8050a367fff,17126.0,147.0,4057.0,82.0
8a1e8050a36ffff,17125.5,147.0,4067.5,82.0
8a1e8050a377fff,16862.0,143.0,3921.5,80.5
8a1e8050a3b7fff,16695.0,131.0,3680.0,71.0
8a1e8050a407fff,10925.333333333334,87.66666666666667,2488.3333333333335,31.333333333333332
8a1e8050a40ffff,12121.0,92.0,2639.0,33.0
8a1e8050a417fff,15027.0,104.0,2925.0,44.0
8a1e8050a41ffff,9355.0,79.0,2297.0,29.0
8a1e8050a42ffff,12473.5,89.5,2630.0,34.5
8a1e8050a447fff,12239.75,92.5,2650.75,35.625
8a1e8050a44ffff,12072.5,90.5,2578.5,35.0
8a1e8050a457fff,11674.0,90.5,2590.0,33.0
8a1e8050a45ffff,12023.0,93.0,2655.6,36.4
8a1e8050a467fff,11512.5,89.5,2551.0,32.0
8a1e8050a46ffff,10147.0,85.0,2384.0,30.0
8a1e8050a477fff,12755.142857142857,92.14285714285714,2675.4285714285716,34.714285714285715
8a1e8050a487fff,9304.5,82.75,2377.25,29.25
8a1e8050a48ffff,8577.0,75.3,2159.2,26.6
8a1e8050a49ffff,10190.25,85.33333333333333,2448.3333333333335,30.166666666666668
8a1e8050a4a7fff,13978.0,88.0,2617.0,37.0
8a1e8050a4affff,9579.777777777777,81.05555555555556,2330.1666666666665,29.666666666666668
8a1e8050a4c7fff,8016.875,66.75,1936.9375,24.5
8a1e8050a4cffff,10630.666666666666,87.0,2508.6666666666665,31.333333333333332
8a1e8050a4d7fff,7092.25,61.75,1788.0,21.75
8a1e8050a4dffff,8531.5,79.33333333333333,2298.3333333333335,28.0
8a1e8050a4e7fff,9973.0,83.0,2381.3333333333335,30.0
8a1e8050a4effff,10132.666666666666,85.33333333333333,2418.0,30.333333333333332
8a1e8050a4f7fff,10091.0,83.83333333333333,2385.5,30.0
8a1e8050a517fff,15211.5,109.0,3005.5,45.5
8a1e8050a52ffff,13445.0,85.0,2552.0,35.0
8a1e8050a55ffff,12455.0,89.5,2594.0,33.5
8a1e8050a58ffff,14830.5,102.0,2894.0,42.0
8a1e8050a597fff,14667.0,104.0,2889.6666666666665,43.333333333333336
8a1e8050a59ffff,0.0,0.0,0.0,0.0
8a1e8050a5a7fff,15384.666666666666,114.33333333333333,3022.6666666666665,48.0
8a1e8050a5affff,7421.5,51.0,1449.0,21.0
8a1e8050a5b7fff,15195.25,109.0,2971.25,46.5
8a1e8050a607fff,15086.0,105.75,3090.5,48.25
8a1e8050a60ffff,15562.0,116.0,3242.75,57.0
8a1e8050a617fff,13856.0,90.0,2684.0,40.0
8a1e8050a61ffff,15321.833333333334,109.66666666666667,3161.8333333333335,55.0
8a1e8050a627fff,15567.666666666666,117.0,3230.6666666666665,59.0
8a1e8050a62ffff,15546.75,116.25,3221.75,58.75
8a1e8050a637fff,14786.5,101.83333333333333,2968.8333333333335,45.166666666666664
8a1e8050a647fff,15828.166666666666,120.83333333333333,3332.0,61.0
8a1e8050a64ffff,15947.0,121.0,3389.0,62.0
8a1e8050a657fff,15367.0,111.0,3148.3333333333335,56.666666666666664
8a1e8050a65ffff,15498.833333333334,114.5,3197.1666666666665,57.0
8a1e8050a667fff,16218.2,124.8,3500.6,66.2
8a1e8050a677fff,15676.333333333334,116.33333333333333,3269.0,59.0
8a1e8050a687fff,11491.0,84.5,2491.0,34.0
8a1e8050a68ffff,11641.25,85.0,2505.75,33.25
8a1e8050a697fff,8083.333333333333,75.5,2206.6666666666665,26.0
8a1e8050a69ffff,11974.75,87.75,2561.75,33.875
8a1e8050a6a7fff,14223.166666666666,94.83333333333333,2821.5,40.833333333333336
8a1e8050a6affff,13070.5,88.5,2645.5,37.0
8a1e8050a6b7fff,9832.888888888889,81.33333333333333,2360.1111111111113,28.666666666666668
8a1e8050a6c7fff,14846.333333333334,103.0,3026.6666666666665,45.333333333333336
8a1e8050a6d7fff,12237.0,88.0,2578.3333333333335,35.0
8a1e8050a6dffff,14403.0,97.0,2859.0,41.0
8a1e8050a6e7fff,15116.333333333334,105.66666666666667,3112.0,50.333333333333336
8a1e8050a6f7fff,14368.0,96.0,2824.0,40.0
8a1e8050a707fff,14849.375,102.0,3003.625,45.75
8a1e8050a70ffff,15645.8,117.2,3247.4,59.4
8a1e8050a717fff,13627.2,96.4,2830.4,40.8
8a1e8050a727fff,14416.181818181818,97.63636363636364,2861.090909090909,44.54545454545455
8a1e8050a72ffff,15338.23076923077,110.3076923076923,3159.6153846153848,53.23076923076923
8a1e8050a74ffff,16083.57142857143,123.14285714285714,3438.8571428571427,63.42857142857143
8a1e8050a757fff,15366.0,112.0,3147.0,54.0
8a1e8050a75ffff,15217.0,106.0,3095.0,54.0
8a1e8050a777fff,15530.5,115.5,3206.5,59.0
8a1e8050a787fff,13616.166666666666,94.5,2735.1666666666665,39.833333333333336
8a1e8050a78ffff,12474.0,91.0,2601.5,38.5
8a1e8050a797fff,10491.166666666666,84.5,2437.6666666666665,32.0
8a1e8050a79ffff,13502.8,92.2,2750.8,38.6
8a1e8050a7a7fff,13732.0,94.0,2737.0,40.0
8a1e8050a7b7fff,13159.0,95.66666666666667,2734.6666666666665,39.0
8a1e8050a807fff,17382.0,143.6,4074.2,78.0
8a1e8050a80ffff,17387.666666666668,144.0,4062.3333333333335,78.33333333333333
8a1e8050a817fff,17387.0,143.5,4088.5,77.75
8a1e8050a827fff,17607.0,148.0,4238.0,81.0
8a1e8050a82ffff,17494.0,145.0,4114.0,79.0
8a1e8050a837fff,17339.0,141.66666666666666,4023.6666666666665,76.33333333333333
8a1e8050a847fff,16735.0,133.0,3452.0,62.0
8a1e8050a84ffff,17576.5,150.5,4241.5,84.5
8a1e8050a857fff,17453.0,145.23076923076923,4124.7692307692305,79.76923076923077
8a1e8050a85ffff,17533.75,147.5,4183.5,81.25
8a1e8050a867fff,17767.666666666668,151.66666666666666,4337.333333333333,84.66666666666667
8a1e8050a877fff,17506.0,147.0,4161.0,81.0
8a1e8050a887fff,17230.833333333332,140.0,4001.6666666666665,76.0
8a1e8050a897fff,17129.0,141.0,3940.0,77.0
8a1e8050a89ffff,17077.0,139.0,3888.0,74.0
8a1e8050a8a7fff,16870.0,135.0,3785.0,69.66666666666667
8a1e8050a8affff,17278.833333333332,142.66666666666666,4020.8333333333335,77.0
8a1e8050a8b7fff,16854.666666666668,134.33333333333334,3716.3333333333335,68.33333333333333
8a1e8050a8c7fff,17188.0,141.0,3980.0,76.5
8a1e8050a8cffff,17307.0,143.0,4034.0,78.0
8a1e8050a8dffff,17315.875,144.0,4045.875,78.0
8a1e8050a8e7fff,17374.916666666668,143.25,4069.6666666666665,78.08333333333333
8a1e8050a8effff,17385.5,143.5,4068.5,78.0
8a1e8050a8f7fff,17270.5,141.5,4002.5,76.5
8a1e8050a907fff,17659.0,150.0,4281.0,82.0
8a1e8050a90ffff,17716.0,150.4,4309.6,82.8
8a1e8050a91ffff,17588.8,147.6,4213.8,80.8
8a1e8050a927fff,17754.0,151.33333333333334,4309.333333333333,84.33333333333333
8a1e8050a94ffff,17830.5,153.0,4359.0,88.5
8a1e8050a957fff,17757.333333333332,151.33333333333334,4327.666666666667,86.33333333333333
8a1e8050a967fff,17977.0,166.0,4612.333333333333,96.66666666666667
8a1e8050a96ffff,17910.0,159.0,4447.0,92.0
8a1e8050a977fff,17558.0,148.0,4155.0,81.0
8a1e8050a987fff,17453.5,144.25,4083.75,76.5
8a1e8050a98ffff,17473.5,145.5,4141.5,79.5
8a1e8050a997fff,17556.5,146.25,4175.0,79.25
8a1e8050a99ffff,17500.5,145.66666666666666,4129.833333333333,79.0
8a1e8050a9a7fff,17349.0,142.5,3976.5,74.5
8a1e8050a9b7fff,17559.5,146.5,4180.0,77.5
8a1e8050aa0ffff,17450.0,152.0,4238.0,86.8
8a1e8050aa27fff,17466.0,149.5,4225.0,86.0
8a1e8050aa2ffff,17560.666666666668,153.33333333333334,4313.333333333333,88.16666666666667
8a1e8050aa37fff,17545.5,151.0,4254.0,86.5
8a1e8050aa57fff,16971.333333333332,146.0,4037.3333333333335,83.66666666666667
8a1e8050aa67fff,15950.0,133.0,3575.0,77.0
8a1e8050aa6ffff,16957.0,144.5,4038.75,86.5
8a1e8050aa77fff,15597.0,127.0,3454.0,74.0
8a1e8050aa87fff,17141.0,141.0,3879.0,78.0
8a1e8050aa97fff,17338.0,145.0,4075.0,80.0
8a1e8050aa9ffff,16726.0,130.0,3669.0,71.0
8a1e8050aaa7fff,17360.0,147.0,4092.0,83.0
8a1e8050aab7fff,17375.0,145.16666666666666,4104.833333333333,81.16666666666667
8a1e8050aac7fff,15747.0,118.0,3234.0,61.0
8a1e8050aacffff,17146.714285714286,146.85714285714286,4075.714285714286,82.71428571428571
8a1e8050aae7fff,17366.0,151.0,4184.0,85.0
8a1e8050aaeffff,17270.666666666668,149.66666666666666,4141.666666666667,84.33333333333333
8a1e8050ab0ffff,17568.14285714286,151.57142857142858,4293.428571428572,87.28571428571429
8a1e8050ab17fff,17639.333333333332,153.0,4381.666666666667,88.0
8a1e8050ab1ffff,17574.0,152.0,4287.0,87.5
8a1e8050ab27fff,17807.0,157.8,4485.2,92.4
8a1e8050ab2ffff,17709.0,156.0,4463.333333333333,89.33333333333333
8a1e8050ab37fff,17635.0,153.33333333333334,4374.0,88.0
8a1e8050ab57fff,17533.166666666668,152.0,4287.833333333333,87.5
8a1e8050ab67fff,17513.0,154.0,4253.0,88.0
8a1e8050ab77fff,17429.5,148.5,4179.5,86.0
8a1e8050ab97fff,17465.0,146.0,4121.0,80.0
8a1e8050ab9ffff,17476.833333333332,147.0,4156.833333333333,82.0
8a1e8050abb7fff,17224.0,140.0,3917.0,76.0
8a1e8050acc7fff,10651.0,78.0,2256.0,30.0
8a1e8050accffff,7708.0,66.0,1904.0,24.0
8a1e8050ad27fff,17415.75,144.0,4019.25,72.25
8a1e8050ad2ffff,17523.333333333332,146.0,4120.166666666667,76.66666666666667
8a1e8050ad37fff,15719.42857142857,131.71428571428572,3667.285714285714,64.42857142857143
8a1e8050ad67fff,17585.666666666668,146.66666666666666,4213.0,79.0
8a1e8050ad6ffff,17443.0,144.0,4081.0,76.0
8a1e8050ad97fff,13620.0,104.0,2882.5,45.5
8a1e8050ad9ffff,9197.0,69.0,2059.0,28.0
8a1e8050ada7fff,8226.0,68.0,1952.0,27.0
8a1e8050adb7fff,16192.0,125.0,3323.0,56.0
8a1e8050b04ffff,9760.0,76.0,2400.0,50.0
8a1e8050b05ffff,12020.5,89.5,2704.5,55.5
8a1e8050b06ffff,7503.0,65.0,2086.0,39.0
8a1e8050b09ffff,16017.0,134.5,3649.0,77.0
8a1e8050b0c7fff,15572.5,124.0,3476.0,73.5
8a1e8050b0cffff,14848.5,108.0,3211.0,65.0
8a1e8050b0dffff,15004.5,109.5,3273.5,66.5
8a1e8050b0effff,11537.5,86.75,2657.5,54.75
8a1e8050b217fff,5731.0,74.5,2115.0,50.0
8a1e8050b227fff,7518.0,83.0,2511.0,64.0
8a1e8050b237fff,5582.0,75.25,2224.25,52.5
8a1e8050b247fff,7482.0,85.0,2585.0,67.0
8a1e8050b267fff,7698.5,85.5,2627.5,67.0
8a1e8050b277fff,6721.0,83.0,2473.5,67.0
8a1e8050b287fff,7806.75,72.25,2299.0,47.25
8a1e8050b28ffff,8050.333333333333,83.0,2516.6666666666665,55.0
8a1e8050b297fff,11039.333333333334,82.33333333333333,2581.6666666666665,50.0
8a1e8050b29ffff,7942.5,71.83333333333333,2311.5,45.833333333333336
8a1e8050b2a7fff,8926.666666666666,78.66666666666667,2465.3333333333335,52.666666666666664
8a1e8050b2affff,7040.0,79.0,2397.0,53.0
8a1e8050b2b7fff,9028.0,78.0,2479.0,52.0
8a1e8050b30ffff,6008.0,75.0,2221.0,60.0
8a1e8050b31ffff,10013.5,81.5,2528.0,53.5
8a1e8050b327fff,10608.0,92.0,2917.0,71.0
8a1e8050b32ffff,9130.666666666666,85.0,2700.0,63.0
8a1e8050b36ffff,6000.5,81.5,2440.5,65.0
8a1e8050b387fff,13501.0,94.0,2887.5,60.0
8a1e8050b38ffff,11647.5,91.0,2770.5,57.5
8a1e8050b39ffff,10697.5,86.5,2645.5,56.0
8a1e8050b3a7fff,11837.5,89.0,2678.5,55.5
8a1e8050b3affff,10773.0,86.0,2614.0,56.0
8a1e8050b407fff,15976.5,132.5,3633.5,76.0
8a1e8050b41ffff,15973.25,132.5,3634.5,76.0
8a1e8050b447fff,15119.0,112.0,3302.0,68.0
8a1e8050b44ffff,15197.0,115.0,3369.0,67.0
8a1e8050b457fff,14749.0,104.0,3173.0,64.0
8a1e8050b46ffff,15556.0,124.0,3474.0,75.0
8a1e8050b477fff,15242.0,115.0,3351.0,68.0
8a1e8050b48ffff,14376.0,96.0,2983.0,58.0
8a1e8050b497fff,11282.0,79.0,2484.0,48.0
8a1e8050b4c7fff,12927.5,104.5,3080.8333333333335,61.333333333333336
8a1e8050b4e7fff,15897.5,132.0,3611.0,76.0
8a1e8050b507fff,16775.0,141.0,3909.0,80.0
8a1e8050b517fff,16698.0,141.0,3886.0,80.0
8a1e8050b51ffff,16306.0,137.0,3751.5,78.0
8a1e8050b52ffff,15076.0,113.0,3302.0,66.0
8a1e8050b537fff,16817.0,141.5,3919.5,80.0
8a1e8050b567fff,15659.0,130.0,3500.0,76.0
8a1e8050b597fff,15659.0,127.0,3500.0,75.0
8a1e8050b607fff,13261.0,93.0,2842.0,55.0
8a1e8050b60ffff,14790.0,108.5,3236.75,64.5
8a1e8050b627fff,15154.5,115.5,3367.5,66.5
8a1e8050b62ffff,13932.5,94.0,2941.0,58.5
8a1e8050b637fff,14774.0,106.0,3217.0,64.0
8a1e8050b647fff,11715.0,83.5,2615.5,50.5
8a1e8050b64ffff,12444.0,88.66666666666667,2742.0,53.0
8a1e8050b657fff,14545.25,102.5,3145.75,62.0
8a1e8050b65ffff,12026.0,87.5,2688.0,52.0
8a1e8050b667fff,13774.5,93.5,2900.5,58.5
8a1e8050b677fff,12856.0,88.25,2752.5,54.0
8a1e8050b697fff,13007.5,92.0,2827.0,56.0
8a1e8050b6a7fff,13537.0,94.5,2900.0,58.5
8a1e8050b6b7fff,12023.0,87.0,2700.0,51.0
8a1e8050b707fff,15493.0,124.0,3470.0,72.5
8a1e8050b717fff,13197.333333333334,95.0,2893.0,56.666666666666664
8a1e8050b71ffff,14751.0,104.0,3189.0,64.0
8a1e8050b727fff,16101.5,134.5,3688.0,77.0
8a1e8050b737fff,15706.0,130.0,3522.0,76.0
8a1e8050b747fff,12955.333333333334,89.33333333333333,2774.6666666666665,54.666666666666664
8a1e8050b74ffff,11558.0,87.25,2688.0,55.0
8a1e8050b757fff,14579.75,102.75,3140.25,62.75
8a1e8050b767fff,13489.5,92.5,2857.0,58.0
8a1e8050b76ffff,12607.0,92.0,2751.0,58.0
8a1e8050b777fff,12075.5,85.5,2651.0,52.0
8a1e8050b79ffff,14538.0,101.0,3122.0,61.0
8a1e8050b7a7fff,13001.0,89.0,2758.0,55.0
8a1e8050b7affff,13816.5,94.5,2903.0,58.5
8a1e8050b80ffff,14547.0,110.0,3399.6,77.0
8a1e8050b817fff,12710.5,101.0,3062.25,70.0
8a1e8050b827fff,14408.625,111.0,3355.75,77.125
8a1e8050b837fff,12367.0,99.0,3035.0,71.0
8a1e8050b847fff,12408.0,102.0,3130.0,75.0
8a1e8050b84ffff,11423.0,94.5,2957.5,70.5
8a1e8050b857fff,12090.0,98.0,3066.0,73.0
8a1e8050b85ffff,12081.666666666666,99.66666666666667,3038.0,72.0
8a1e8050b867fff,12748.0,105.0,3253.0,76.0
8a1e8050b86ffff,11758.0,99.0,3086.25,73.75
8a1e8050b877fff,14316.5,113.5,3471.0,80.5
8a1e8050b8b7fff,12464.5,100.5,3025.5,70.0
8a1e8050b8effff,12614.0,101.0,3042.0,70.0
8a1e8050b907fff,15487.25,123.0,3641.75,81.25
8a1e8050b90ffff,14407.0,109.0,3330.0,76.0
8a1e8050b91ffff,15506.6,124.4,3661.8,82.0
8a1e8050b927fff,15228.0,117.66666666666667,3513.0,79.0
8a1e8050b92ffff,15206.0,117.33333333333333,3611.6666666666665,83.33333333333333
8a1e8050b947fff,14469.0,117.66666666666667,3571.6666666666665,83.0
8a1e8050b94ffff,13307.0,110.0,3411.0,81.0
8a1e8050b957fff,15333.5,118.5,3654.0,85.0
8a1e8050b967fff,13799.0,115.0,3488.0,82.0
8a1e8050b96ffff,14249.666666666666,120.66666666666667,3574.6666666666665,84.0
8a1e8050b977fff,14538.5,115.5,3515.5,81.5
8a1e8050b99ffff,12309.0,99.0,3010.0,70.0
8a1e8050ba07fff,10234.25,92.0,2928.0,70.75
8a1e8050ba0ffff,7898.5,87.0,2698.0,68.5
8a1e8050ba27fff,8526.5,87.0,2725.5,67.5
8a1e8050ba37fff,8437.5,84.0,2541.5,61.0
8a1e8050ba47fff,8213.666666666666,89.16666666666667,2791.0,70.16666666666667
8a1e8050ba4ffff,6620.666666666667,82.66666666666667,2566.6666666666665,67.33333333333333
8a1e8050ba57fff,7997.333333333333,88.0,2755.0,69.66666666666667
8a1e8050ba5ffff,7946.0,87.0,2759.3333333333335,69.66666666666667
8a1e8050ba67fff,8450.666666666666,91.0,2788.0,69.33333333333333
8a1e8050ba6ffff,7272.727272727273,84.45454545454545,2613.3636363636365,66.72727272727273
8a1e8050ba77fff,8927.0,92.0,2884.0,71.0
8a1e8050ba8ffff,10354.8,89.4,2782.2,65.0
8a1e8050baaffff,12440.0,102.0,3082.0,74.0
8a1e8050bacffff,5866.0,80.0,2316.0,61.0
8a1e8050bad7fff,2506.0,50.0,1530.0,33.0
8a1e8050baf7fff,11256.5,96.0,3009.5,71.0
8a1e8050bb07fff,6862.0,75.0,2222.0,56.0
8a1e8050bb17fff,11485.666666666666,94.83333333333333,2955.1666666666665,70.33333333333333
8a1e8050bb37fff,9107.0,85.0,2650.0,65.0
8a1e8050bb4ffff,8570.5,91.66666666666667,2836.0,70.5
8a1e8050bb5ffff,9066.5,93.0,2901.0,71.5
8a1e8050bb67fff,6921.0,84.5,2488.0,64.5
8a1e8050bb6ffff,7542.0,86.5,2695.5,70.0
8a1e8050bb77fff,7420.0,84.0,2590.0,67.0
8a1e8050bb87fff,10205.0,85.0,2760.0,66.0
8a1e8050bba7fff,11994.75,97.25,3025.75,71.75
8a1e8050bbaffff,12047.0,96.0,3017.0,72.0
8a1e8050bbb7fff,12489.8,101.4,3107.2,73.2
8a1e8050bc0ffff,16584.5,138.5,3889.5,83.5
8a1e8050bc2ffff,16927.0,144.0,4064.0,88.0
8a1e8050bc37fff,16629.5,141.0,3905.5,83.0
8a1e8050bc87fff,16378.0,137.0,3786.0,80.0
8a1e8050bc9ffff,16878.5,144.0,3956.0,80.25
8a1e8050bca7fff,16957.5,145.5,4089.5,88.0
8a1e8050bcb7fff,16987.5,145.5,3993.5,81.0
8a1e8050bcd7fff,14386.0,96.0,3006.0,61.0
8a1e8050bceffff,16475.0,137.0,3798.0,80.0
8a1e8050bcf7fff,14210.0,96.0,2945.0,61.0
8a1e8050bd07fff,17329.571428571428,151.57142857142858,4295.857142857143,92.85714285714286
8a1e8050bd27fff,17255.333333333332,148.0,4235.333333333333,91.66666666666667
8a1e8050bd37fff,17309.0,152.0,4287.0,93.0
8a1e8050bd87fff,16461.0,138.0,3818.0,80.0
8a1e8050bd97fff,17170.0,147.2,4087.4,82.6
8a1e8050bda7fff,16987.0,144.5,4088.0,88.0
8a1e8050bdaffff,17182.5,147.0,4193.5,90.5
8a1e8050bdb7fff,17231.75,148.0,4181.25,86.5
8a1e8050c007fff,17908.0,170.0,4601.0,120.0
8a1e8050c00ffff,18002.0,176.33333333333334,4749.0,122.0
8a1e8050c017fff,17921.0,170.0,4529.5,107.5
8a1e8050c01ffff,17969.5,173.75,4665.0,118.75
8a1e8050c027fff,17983.8,174.8,4698.6,121.0
8a1e8050c02ffff,18033.444444444445,179.77777777777777,4837.888888888889,125.33333333333333
8a1e8050c037fff,17852.0,168.33333333333334,4515.333333333333,112.66666666666667
8a1e8050c047fff,17978.14285714286,174.85714285714286,4726.571428571428,121.85714285714286
8a1e8050c04ffff,17954.11111111111,174.44444444444446,4734.888888888889,121.88888888888889
8a1e8050c057fff,17915.8,170.8,4591.0,116.2
8a1e8050c05ffff,17730.6,164.0,4449.4,113.6
8a1e8050c067fff,18030.333333333332,178.66666666666666,4827.333333333333,124.66666666666667
8a1e8050c06ffff,18015.0,177.4,4800.8,124.0
8a1e8050c077fff,17984.428571428572,175.28571428571428,4734.0,122.42857142857143
8a1e8050c087fff,17921.5,171.0,4453.0,104.0
8a1e8050c08ffff,17912.5,168.0,4476.0,108.5
8a1e8050c097fff,17979.5,174.0,4581.5,106.5
8a1e8050c09ffff,17949.666666666668,171.66666666666666,4533.0,105.66666666666667
8a1e8050c0a7fff,17972.333333333332,173.0,4595.666666666667,107.33333333333333
8a1e8050c0affff,17930.0,170.5,4494.5,107.0
8a1e8050c0b7fff,17955.5,173.5,4510.5,105.5
8a1e8050c0c7fff,17661.6,159.8,4254.8,99.8
8a1e8050c0cffff,17564.5,155.83333333333334,4123.666666666667,95.16666666666667
8a1e8050c0d7fff,17884.5,167.0,4476.25,107.25
8a1e8050c0dffff,17704.222222222223,159.66666666666666,4243.222222222223,98.11111111111111
8a1e8050c0e7fff,17919.0,170.25,4608.25,120.0
8a1e8050c0effff,17570.0,154.0,4092.0,96.0
8a1e8050c0f7fff,17878.4,168.4,4532.0,113.6
8a1e8050c107fff,18078.545454545456,183.9090909090909,4855.272727272727,123.18181818181819
8a1e8050c10ffff,18069.5,183.0,4869.666666666667,125.33333333333333
8a1e8050c117fff,18097.7,186.1,4922.7,126.9
8a1e8050c11ffff,18117.0,188.0,4991.0,130.0
8a1e8050c127fff,18055.5,182.5,4807.0,122.5
8a1e8050c12ffff,17917.0,175.33333333333334,4605.0,117.66666666666667
8a1e8050c137fff,18113.0,186.0,4967.2,127.8
8a1e8050c147fff,17918.2,173.4,4654.6,122.6
8a1e8050c14ffff,17889.8,172.8,4686.4,124.2
8a1e8050c157fff,18018.41176470588,179.88235294117646,4834.588235294118,125.29411764705883
8a1e8050c15ffff,17564.0,160.0,4336.0,114.0
8a1e8050c167fff,17748.666666666668,165.0,4375.0,111.66666666666667
8a1e8050c16ffff,17669.5,163.5,4424.0,119.0
8a1e8050c177fff,18036.0,179.5,4839.5,125.5
8a1e8050c187fff,18077.0,183.0,4841.0,119.0
8a1e8050c18ffff,17947.0,170.0,4529.0,105.0
8a1e8050c19ffff,18027.0,177.0,4697.0,112.0
8a1e8050c1a7fff,18128.0,187.69230769230768,4946.2307692307695,126.3076923076923
