h3,Accomodation_access,Primary Schools_access,Public Transports Stops_access,Municipal Sports Centers_access
8a1e80521d97fff,3659.0,24.4,690.0,17.6
8a1e80521d9ffff,4269.0,20.0,686.0,14.0
8a1e80521db7fff,266.0,7.0,274.0,8.0
8a1e80522007fff,679.5,13.75,379.5,14.25
8a1e8052200ffff,747.75,15.5,391.5,15.0
8a1e80522017fff,608.3333333333334,14.333333333333334,359.3333333333333,15.0
8a1e8052201ffff,715.0,14.333333333333334,375.3333333333333,13.666666666666666
8a1e80522027fff,735.0,15.0,397.3333333333333,15.333333333333334
8a1e8052202ffff,864.0,16.0,426.0,15.333333333333334
8a1e80522047fff,811.0,14.0,398.0,13.0
8a1e80522057fff,905.0,15.666666666666666,404.6666666666667,13.666666666666666
8a1e8052205ffff,1361.6666666666667,20.333333333333332,468.6666666666667,16.0
8a1e80522067fff,1238.0,19.0,463.0,15.25
8a1e8052206ffff,1607.0,20.0,510.0,14.666666666666666
8a1e80522077fff,729.0,14.5,378.5,13.5
8a1e80522087fff,695.2857142857143,14.857142857142858,375.85714285714283,16.285714285714285
8a1e8052208ffff,877.0,17.0,409.0,17.0
8a1e80522097fff,630.6,15.8,378.2,17.0
8a1e8052209ffff,793.0,16.0,403.0,17.0
8a1e805220a7fff,592.0,15.0,368.0,16.0
8a1e805220affff,690.0,14.166666666666666,350.6666666666667,13.333333333333334
8a1e805220cffff,1319.0,17.0,451.0,15.5
8a1e805220d7fff,1464.0,19.142857142857142,486.0,18.0
8a1e805220dffff,1509.8,18.4,472.4,16.8
8a1e805220e7fff,899.0,17.0,420.3333333333333,16.0
8a1e805220effff,1244.8333333333333,20.0,466.1666666666667,17.166666666666668
8a1e805220f7fff,1102.25,16.5,435.75,16.75
8a1e80522107fff,599.25,13.75,391.5,15.75
8a1e8052210ffff,727.5,15.25,416.5,16.75
8a1e80522117fff,540.0,13.0,365.0,15.0
8a1e80522127fff,576.0,14.0,393.3333333333333,15.333333333333334
8a1e8052212ffff,645.5,14.25,399.25,15.75
8a1e80522147fff,926.5714285714286,17.857142857142858,428.2857142857143,15.285714285714286
8a1e8052214ffff,1326.2,19.4,478.0,16.0
8a1e80522157fff,801.25,15.583333333333334,418.5833333333333,15.666666666666666
8a1e8052215ffff,916.0,18.0,427.6666666666667,15.0
8a1e80522167fff,816.0,15.0,424.0,17.0
8a1e8052216ffff,1186.75,19.0,469.5,16.5
8a1e80522177fff,788.1666666666666,15.166666666666666,428.1666666666667,16.833333333333332
8a1e80522187fff,383.8333333333333,13.5,330.3333333333333,14.166666666666666
8a1e8052218ffff,492.5,14.166666666666666,343.6666666666667,14.833333333333334
8a1e80522197fff,503.0,14.0,358.5,15.0
8a1e8052219ffff,319.0,12.0,292.0,13.0
8a1e805221a7fff,355.1,13.0,318.5,13.4
8a1e805221affff,395.5,13.0,334.5,13.5
8a1e805221b7fff,349.61538461538464,13.0,316.2307692307692,13.692307692307692
8a1e80522207fff,4106.0,24.0,640.0,18.0
8a1e80522217fff,4605.0,25.0,686.0,19.0
8a1e8052221ffff,2652.0,18.0,482.0,14.0
8a1e80522237fff,3311.1666666666665,23.0,599.3333333333334,15.666666666666666
8a1e80522257fff,3404.0,19.0,506.0,15.0
8a1e80522267fff,2561.0,22.0,488.0,14.0
8a1e8052226ffff,3740.0,23.0,598.0,17.0
8a1e80522287fff,4948.0,23.5,685.5,19.5
8a1e8052228ffff,6159.5,30.0,777.0,21.25
8a1e80522297fff,4278.0,23.0,641.0,19.0
8a1e805222a7fff,3344.5,23.5,578.5,15.5
8a1e805222affff,5274.5,26.5,722.5,20.25
8a1e805222b7fff,2697.0,20.0,509.0,14.0
8a1e805222dffff,844.0,9.0,253.0,4.0
8a1e8052231ffff,2364.1666666666665,22.0,556.0,15.0
8a1e80522327fff,1613.0,19.0,494.5,13.5
8a1e8052232ffff,2109.1428571428573,20.571428571428573,547.8571428571429,14.428571428571429
8a1e80522337fff,1409.0,19.0,480.0,14.0
8a1e8052234ffff,1949.0,18.0,466.0,13.0
8a1e80522357fff,1354.0,16.0,420.0,12.0
8a1e8052235ffff,2226.0,20.0,465.0,12.0
8a1e80522367fff,1487.0,17.0,450.0,12.0
8a1e80522377fff,1325.0,17.0,433.0,12.0
8a1e80522387fff,1409.3333333333333,16.666666666666668,437.3333333333333,13.333333333333334
8a1e80522397fff,1754.5,19.75,487.25,15.5
8a1e805223a7fff,1981.5,21.5,536.5,15.0
8a1e805223affff,2526.0,23.0,562.0,17.0
8a1e805223b7fff,1361.0,19.75,468.0,15.75
8a1e80522407fff,492.14285714285717,16.428571428571427,359.2857142857143,14.714285714285714
8a1e8052240ffff,577.5,18.5,394.0,16.5
8a1e80522417fff,511.5,18.5,384.5,16.0
8a1e8052241ffff,535.3333333333334,18.0,377.6666666666667,16.0
8a1e80522427fff,432.6666666666667,15.0,324.6666666666667,14.166666666666666
8a1e8052242ffff,411.0,14.5,313.0,14.0
8a1e8052244ffff,690.5,16.5,403.0,16.5
8a1e8052245ffff,573.0,15.0,375.0,14.0
8a1e8052246ffff,558.0,14.0,346.0,15.0
8a1e80522487fff,756.3333333333334,22.666666666666668,492.0,19.0
8a1e8052248ffff,800.5,23.0,510.0,19.0
8a1e805224affff,598.0,20.0,410.0,18.0
8a1e805224dffff,774.1111111111111,21.555555555555557,472.3333333333333,18.77777777777778
8a1e805224e7fff,134.0,7.0,154.0,6.0
8a1e80522507fff,327.2,14.6,304.8,14.2
8a1e8052250ffff,404.2,15.4,329.0,15.2
8a1e80522517fff,266.0,16.0,295.0,15.0
8a1e8052251ffff,446.2857142857143,17.0,341.7142857142857,15.142857142857142
8a1e8052252ffff,346.5,14.5,331.75,15.5
8a1e80522547fff,341.5,14.0,322.5,15.0
8a1e80522557fff,423.6,15.2,325.4,15.6
8a1e8052255ffff,426.0,14.0,321.0,15.0
8a1e8052256ffff,519.3333333333334,14.666666666666666,366.3333333333333,16.0
8a1e80522577fff,379.0,15.0,327.5,16.0
8a1e80522587fff,625.3,20.9,459.3,18.0
8a1e80522597fff,661.1428571428571,21.142857142857142,474.2857142857143,18.0
8a1e8052259ffff,720.6666666666666,23.0,490.0,19.0
8a1e805225affff,485.0,19.0,375.5,16.5
8a1e805225b7fff,604.8571428571429,20.571428571428573,461.57142857142856,17.571428571428573
8a1e80522607fff,1999.2857142857142,21.285714285714285,515.1428571428571,18.0
8a1e80522617fff,1473.5,20.0,472.0,18.0
8a1e8052261ffff,2412.0,22.0,545.0,18.0
8a1e80522627fff,1430.125,19.875,468.625,18.0
8a1e80522637fff,1139.0,17.0,433.0,17.0
8a1e80522647fff,3689.0,21.0,547.0,15.0
8a1e8052264ffff,4629.0,23.0,665.0,19.0
8a1e80522657fff,2558.0,19.0,477.5,13.5
8a1e8052265ffff,3287.0,20.0,523.0,14.0
8a1e80522667fff,4233.0,22.0,619.0,17.0
8a1e8052266ffff,5065.2,25.2,699.6,20.8
8a1e80522677fff,2724.0,19.0,498.0,14.0
8a1e80522687fff,1588.5,20.25,504.5833333333333,18.583333333333332
8a1e8052268ffff,1729.4375,20.8125,516.4375,18.8125
8a1e80522697fff,1086.3333333333333,17.333333333333332,441.0,15.666666666666666
8a1e8052269ffff,857.0,16.0,416.0,14.0
8a1e805226a7fff,1293.3333333333333,18.333333333333332,470.6666666666667,17.666666666666668
8a1e805226affff,2053.0,21.666666666666668,530.3333333333334,18.666666666666668
8a1e805226b7fff,997.5,18.25,456.75,17.5
8a1e805226c7fff,2441.6666666666665,21.666666666666668,534.0,18.0
8a1e805226cffff,2890.1666666666665,22.5,552.0,18.666666666666668
8a1e805226d7fff,1352.0,17.0,432.0,16.0
8a1e805226dffff,2162.6666666666665,21.666666666666668,518.3333333333334,18.666666666666668
8a1e805226e7fff,3210.0,23.0,579.5,18.5
8a1e805226effff,3488.0,23.0,586.5,19.0
8a1e805226f7fff,2413.3333333333335,22.0,547.4444444444445,18.0
8a1e80522707fff,798.0,16.0,397.0,17.0
8a1e8052270ffff,1108.5,17.5,431.0,17.0
8a1e80522717fff,743.0,16.5,384.0,16.0
8a1e80522727fff,1055.0,16.666666666666668,424.3333333333333,17.0
8a1e80522737fff,626.0,14.0,340.0,15.0
8a1e80522747fff,2297.5,23.0,539.0,16.5
8a1e8052274ffff,3443.5,22.5,582.5,17.0
8a1e8052275ffff,2695.0,23.0,560.0,17.0
8a1e80522767fff,1091.0,14.0,376.0,12.0
8a1e8052276ffff,2194.5,23.0,538.0,17.0
8a1e80522777fff,1794.3333333333333,19.666666666666668,494.6666666666667,16.166666666666668
8a1e80522787fff,256.0,11.0,246.0,11.0
8a1e8052278ffff,1091.6666666666667,17.666666666666668,443.3333333333333,16.666666666666668
8a1e80522807fff,368.0,13.0,304.0,11.0
8a1e8052280ffff,547.3333333333334,14.0,353.0,13.0
8a1e8052281ffff,475.5,13.5,345.0,12.5
8a1e8052282ffff,384.6666666666667,14.333333333333334,343.3333333333333,12.333333333333334
8a1e80522847fff,494.25,14.75,376.75,14.0
8a1e8052284ffff,386.0,14.0,327.0,11.0
8a1e80522857fff,601.6666666666666,15.75,392.8333333333333,15.5
8a1e8052285ffff,400.0,14.0,341.5,11.0
8a1e8052286ffff,418.9,14.2,357.3,11.6
8a1e80522877fff,421.0,14.0,352.0,11.0
8a1e80522887fff,429.0,15.0,396.0,16.0
8a1e8052288ffff,312.0,13.0,310.0,12.333333333333334
8a1e805228a7fff,584.5,17.5,427.5,17.5
8a1e805228affff,606.0,16.8,429.0,17.0
8a1e805228c7fff,735.6,16.2,445.4,17.2
8a1e805228cffff,897.8333333333334,17.833333333333332,469.3333333333333,17.166666666666668
8a1e805228d7fff,626.8333333333334,15.833333333333334,424.25,16.75
8a1e805228dffff,860.0,16.8,467.6,17.0
8a1e805228e7fff,710.75,16.25,427.0,16.5
8a1e805228effff,711.5,16.0,418.5,16.5
8a1e805228f7fff,627.2727272727273,15.636363636363637,424.3636363636364,16.727272727272727
8a1e80522917fff,263.5,17.0,350.0,16.0
8a1e8052291ffff,301.5,14.0,318.75,14.0
8a1e8052292ffff,170.0,13.0,256.0,11.0
8a1e80522937fff,231.0,16.0,320.0,16.0
8a1e80522947fff,338.75,15.0,347.75,14.0
8a1e8052294ffff,421.25,14.75,356.75,11.75
8a1e80522957fff,246.5,14.0,285.0,12.5
8a1e8052295ffff,330.5,14.75,332.5,13.25
8a1e80522967fff,252.5,14.0,296.0,11.5
8a1e8052296ffff,275.0,12.666666666666666,294.6666666666667,10.666666666666666
8a1e80522977fff,196.0,12.0,234.0,10.0
8a1e80522987fff,393.5,19.5,414.1666666666667,18.666666666666668
8a1e8052298ffff,376.5,15.0,374.0,16.0
8a1e80522997fff,374.6666666666667,17.0,387.6666666666667,17.0
8a1e8052299ffff,432.0,17.0,418.0,17.0
8a1e805229a7fff,323.0,19.4,394.4,18.0
8a1e805229affff,297.0,19.0,374.5,17.0
8a1e805229b7fff,270.5,16.5,341.0,16.0
8a1e80522a07fff,1009.2,17.0,435.6,12.0
8a1e80522a0ffff,1251.5,17.0,451.0,12.0
8a1e80522a17fff,869.5,16.75,410.5,12.0
8a1e80522a1ffff,1190.5,18.0,446.0,12.0
8a1e80522a27fff,705.3333333333334,15.666666666666666,384.8333333333333,11.666666666666666
8a1e80522a2ffff,985.3333333333334,16.666666666666668,424.6666666666667,12.0
8a1e80522a37fff,800.0,16.4,407.0,11.8
8a1e80522a47fff,1973.0,19.666666666666668,567.6666666666666,15.666666666666666
8a1e80522a57fff,2060.0,20.0,570.0,14.5
8a1e80522a5ffff,2103.5,20.0,579.5,16.0
8a1e80522a67fff,1782.0,19.333333333333332,549.0,13.166666666666666
8a1e80522a6ffff,1820.75,18.25,556.0,13.5
8a1e80522a77fff,1781.111111111111,19.444444444444443,537.4444444444445,13.555555555555555
8a1e80522a8ffff,1042.6666666666667,17.0,436.0,12.333333333333334
8a1e80522a97fff,1061.0,18.0,418.0,13.0
8a1e80522aa7fff,640.3333333333334,14.0,361.3333333333333,12.666666666666666
8a1e80522aaffff,920.0,17.0,415.5,12.0
8a1e80522ab7fff,1063.6,18.0,428.2,13.0
8a1e80522ac7fff,1631.0,19.0,493.0,12.0
8a1e80522ad7fff,1728.0,20.0,505.0,14.0
8a1e80522adffff,2251.6666666666665,20.0,550.6666666666666,15.0
8a1e80522ae7fff,2014.0,20.0,551.125,14.25
8a1e80522aeffff,2496.0,22.0,580.3333333333334,16.0
8a1e80522af7fff,1413.5,18.5,464.5,12.0
8a1e80522b0ffff,609.5,16.0,393.0,12.0
8a1e80522b1ffff,496.4,15.0,375.6,12.0
8a1e80522b2ffff,612.3333333333334,16.0,393.3333333333333,12.0
8a1e80522b47fff,1002.5,17.5,438.5,12.0
8a1e80522b57fff,454.0,12.0,334.0,11.0
8a1e80522b67fff,1416.5,17.0,500.5,12.0
8a1e80522b6ffff,865.0,16.0,414.0,12.0
8a1e80522b77fff,667.5,14.5,386.0,11.5
8a1e80522b87fff,740.0,17.0,415.0,17.0
8a1e80522b8ffff,490.0,14.0,337.0,11.5
8a1e80522b9ffff,1027.25,18.75,470.25,17.0
8a1e80522baffff,561.0,14.0,355.0,11.0
8a1e80522bb7fff,556.0,13.0,346.0,12.0
8a1e80522c2ffff,130.0,6.0,147.0,4.0
8a1e80522c47fff,327.3333333333333,13.11111111111111,309.22222222222223,13.11111111111111
8a1e80522c4ffff,304.0,13.0,292.5,13.0
8a1e80522c57fff,382.2,13.0,339.0,14.6
8a1e80522c5ffff,301.6666666666667,12.0,296.0,13.0
8a1e80522c67fff,266.0,12.0,258.5,11.0
8a1e80522c6ffff,370.0,13.0,326.0,14.0
8a1e80522c97fff,222.0,14.0,278.0,14.0
8a1e80522ccffff,361.6363636363636,12.454545454545455,317.90909090909093,13.636363636363637
8a1e80522cdffff,304.9,12.6,298.2,13.4
8a1e80522ce7fff,320.7692307692308,12.461538461538462,302.9230769230769,13.384615384615385
8a1e80522ceffff,412.2,13.2,362.4,15.2
8a1e80522cf7fff,235.07142857142858,11.214285714285714,247.07142857142858,11.571428571428571
8a1e80522d07fff,288.0,17.0,368.5,17.0
8a1e80522d17fff,281.0,17.0,368.5,17.0
8a1e80522d27fff,292.0,19.0,375.0,17.0
8a1e80522d2ffff,275.25,16.5,359.75,16.5
8a1e80522d37fff,334.0,20.0,439.0,19.0
8a1e80522d47fff,362.0,15.0,352.0,16.0
8a1e80522d4ffff,192.5,10.0,207.0,7.5
8a1e80522d67fff,324.0,17.0,372.0,17.0
8a1e80522d77fff,264.0,15.0,340.0,15.0
8a1e80522da7fff,258.25,17.666666666666668,355.4166666666667,16.25
8a1e80522daffff,266.0,17.0,350.0,16.0
8a1e80522db7fff,235.25,17.75,347.5,15.75
8a1e80523007fff,6444.833333333333,17.5,654.8333333333334,10.0
8a1e8052300ffff,6088.0,18.5,627.0,11.5
8a1e8052301ffff,5144.666666666667,15.0,564.0,8.666666666666666
8a1e80523027fff,7118.0,19.0,702.0,11.0
8a1e8052302ffff,6660.5,18.0,670.0,11.0
8a1e80523037fff,6975.9,18.8,710.8,11.6
8a1e80523047fff,8788.5,26.0,892.0,14.0
8a1e8052305ffff,8366.0,26.0,817.0,13.0
8a1e80523067fff,8194.333333333334,25.0,816.0,13.666666666666666
8a1e8052306ffff,6176.0,18.5,621.0,10.5
8a1e80523077fff,6212.0,19.0,632.0,11.0
8a1e8052309ffff,8310.0,27.0,855.0,16.0
8a1e805230a7fff,6616.8,18.4,694.4,11.4
8a1e805230affff,7584.0,21.0,730.0,12.0
8a1e805230b7fff,7295.0,23.0,800.25,14.0
8a1e805230d7fff,7959.0,23.5,771.5,12.5
8a1e805230dffff,6134.0,17.0,600.0,10.0
8a1e805230e7fff,5750.5,16.5,601.0,9.5
8a1e805230f7fff,6669.0,18.0,637.0,10.0
8a1e80523107fff,5435.333333333333,15.666666666666666,616.0,9.666666666666666
8a1e8052310ffff,3729.0,11.0,499.0,7.0
8a1e80523117fff,4247.25,12.25,527.75,7.75
8a1e8052311ffff,4721.0,13.666666666666666,528.6666666666666,7.666666666666667
8a1e80523127fff,4720.666666666667,13.333333333333334,575.6666666666666,8.666666666666666
8a1e8052312ffff,4093.5,12.5,547.0,8.5
8a1e80523137fff,4206.5,13.0,560.5,9.0
8a1e80523147fff,5999.0,18.75,652.25,13.25
8a1e8052314ffff,8684.0,26.3,867.9,14.1
8a1e8052315ffff,7083.5,20.5,706.0,12.0
8a1e80523167fff,5184.5,16.5,596.5,10.5
8a1e8052316ffff,7420.6,24.4,740.8,14.4
8a1e80523177fff,4698.0,15.0,584.0,9.0
8a1e80523187fff,4971.8,14.4,616.8,10.4
8a1e8052318ffff,6434.142857142857,18.285714285714285,689.2857142857143,12.428571428571429
8a1e80523197fff,5317.0,15.5,660.5,11.0
8a1e8052319ffff,5866.5,17.5,683.0,12.0
8a1e805231a7fff,4678.0,14.0,607.0,11.0
8a1e805231affff,5779.75,16.75,638.5,10.75
8a1e805231b7fff,4537.25,15.25,640.5,11.25
8a1e80523207fff,11685.074074074075,41.77777777777778,1398.2962962962963,24.962962962962962
8a1e8052320ffff,12473.25,44.5,1491.5,27.0
8a1e80523217fff,11330.70588235294,39.411764705882355,1327.0,23.764705882352942
8a1e8052321ffff,12255.0,41.55,1437.35,25.85
8a1e8052322ffff,12231.09090909091,44.27272727272727,1468.5454545454545,25.636363636363637
8a1e80523237fff,10306.4,33.6,1161.4,19.8
8a1e80523247fff,13375.0,44.0,1596.0,30.0
8a1e8052324ffff,13551.0,44.0,1577.0,27.0
8a1e80523257fff,13319.125,45.75,1588.0,29.25
8a1e8052325ffff,13117.25,43.5,1551.25,27.625
8a1e80523267fff,12870.222222222223,45.611111111111114,1550.3333333333333,28.22222222222222
8a1e80523277fff,12877.0,45.0,1545.0,27.0
8a1e80523287fff,10772.25,38.0,1245.25,21.5
8a1e8052328ffff,10420.0,33.333333333333336,1152.6666666666667,19.333333333333332
8a1e80523297fff,11244.5,40.5,1326.3333333333333,22.333333333333332
8a1e8052329ffff,10139.666666666666,33.333333333333336,1104.3333333333333,18.333333333333332
8a1e805232a7fff,11273.692307692309,39.46153846153846,1330.3846153846155,24.23076923076923
8a1e805232affff,11177.75,38.75,1293.5,22.75
8a1e805232b7fff,10557.692307692309,36.46153846153846,1223.4615384615386,21.307692307692307
8a1e805232c7fff,13567.961538461539,45.0,1586.6538461538462,29.423076923076923
8a1e805232cffff,14095.333333333334,46.5,1635.8333333333333,29.333333333333332
8a1e805232d7fff,11934.333333333334,40.0,1355.0,24.0
8a1e805232dffff,14552.615384615385,48.53846153846154,1676.5384615384614,31.692307692307693
8a1e805232e7fff,12895.125,42.875,1507.875,29.25
8a1e805232effff,13846.615384615385,45.92307692307692,1619.8461538461538,29.153846153846153
8a1e805232f7fff,12247.0,41.25,1415.0,25.25
8a1e80523307fff,10089.5,33.0,1111.0,19.0
8a1e8052330ffff,11506.666666666666,40.666666666666664,1369.6666666666667,24.333333333333332
8a1e80523317fff,10248.0,32.0,1159.0,19.0
8a1e8052332ffff,10846.0,36.0,1273.5,23.0
8a1e80523357fff,11892.666666666666,43.166666666666664,1429.1666666666667,25.5
8a1e8052335ffff,12236.666666666666,45.333333333333336,1486.0,26.0
8a1e80523367fff,11321.0,40.285714285714285,1360.5714285714287,23.714285714285715
8a1e8052336ffff,12131.714285714286,44.285714285714285,1472.7142857142858,25.571428571428573
8a1e80523377fff,10060.0,33.0,1139.0,21.0
8a1e80523387fff,9540.5,30.25,1009.25,16.5
8a1e8052338ffff,10788.153846153846,36.76923076923077,1246.923076923077,22.384615384615383
8a1e80523397fff,9461.0,31.25,1014.5,17.25
8a1e8052339ffff,10205.111111111111,34.111111111111114,1147.5555555555557,20.0
8a1e805233a7fff,9122.0,27.0,933.0,15.0
8a1e805233affff,10193.714285714286,33.42857142857143,1138.0,19.428571428571427
8a1e805233b7fff,9240.4,28.6,965.6,16.2
8a1e80523407fff,7381.733333333334,29.0,869.0,19.466666666666665
8a1e8052340ffff,7546.555555555556,28.333333333333332,849.0,17.666666666666668
8a1e8052341ffff,7538.461538461538,29.0,871.3076923076923,18.46153846153846
8a1e80523427fff,6698.0,27.0,820.5,17.5
8a1e8052342ffff,6511.5,24.0,761.5,14.5
8a1e80523437fff,6703.0,28.666666666666668,838.0,19.333333333333332
8a1e80523447fff,7669.0,24.666666666666668,834.3333333333334,15.0
8a1e8052344ffff,8626.4,28.2,906.8,16.2
8a1e80523457fff,7496.2,23.2,816.0,14.8
8a1e8052345ffff,8134.0,26.571428571428573,878.8571428571429,16.428571428571427
8a1e8052346ffff,7428.5,21.5,766.0,13.0
8a1e80523477fff,7002.333333333333,24.333333333333332,790.6666666666666,14.666666666666666
8a1e80523487fff,7318.5,26.5,777.5,15.0
8a1e8052348ffff,8235.833333333334,30.833333333333332,909.0,19.0
8a1e80523497fff,6244.0,20.0,649.0,11.0
8a1e8052349ffff,5635.5,19.0,608.0,11.0
8a1e805234a7fff,4914.0,26.0,682.0,18.0
8a1e805234affff,6716.0,26.333333333333332,764.3333333333334,16.666666666666668
8a1e805234b7fff,5736.0,26.0,713.0,18.0
8a1e805234c7fff,8149.0,30.2,901.0,18.4
8a1e805234cffff,8171.333333333333,28.166666666666668,887.3333333333334,17.5
8a1e805234d7fff,8683.0,33.0,952.0,22.0
8a1e805234dffff,8330.5,28.5,891.0,16.5
8a1e805234e7fff,7935.0,29.5,876.5,18.0
8a1e805234effff,8348.4,30.2,922.6,19.2
8a1e80523507fff,1355.0,8.5,257.0,6.0
8a1e80523527fff,3159.0,14.5,503.0,12.0
8a1e8052352ffff,3669.0,15.0,545.0,12.0
8a1e80523547fff,6591.5,24.666666666666668,782.1666666666666,15.666666666666666
8a1e8052354ffff,7196.6,26.533333333333335,816.6,15.4
8a1e80523557fff,5698.666666666667,23.666666666666668,740.3333333333334,15.0
8a1e8052355ffff,6456.25,23.5,760.25,14.25
8a1e80523567fff,5033.6,15.0,629.6,11.0
8a1e8052356ffff,6132.5,18.5,721.0,12.5
8a1e80523587fff,5962.0,30.333333333333332,788.0,21.666666666666668
8a1e8052358ffff,4250.0,23.0,631.0,18.0
8a1e8052359ffff,4864.5,24.0,668.0,18.0
8a1e805235affff,5598.333333333333,27.666666666666668,781.0,19.666666666666668
8a1e80523607fff,10460.0,37.0,1188.0,21.0
8a1e8052360ffff,11287.0,42.666666666666664,1328.0,24.0
8a1e80523617fff,11281.42857142857,43.714285714285715,1323.2857142857142,24.0
8a1e8052361ffff,11567.29411764706,44.1764705882353,1363.8235294117646,25.529411764705884
8a1e80523627fff,6394.0,16.666666666666668,612.3333333333334,9.0
8a1e8052362ffff,6799.0,19.0,641.0,10.0
8a1e80523637fff,10460.333333333334,37.5,1185.0,20.833333333333332
8a1e80523647fff,10838.0,37.0,1229.0,20.0
8a1e8052364ffff,12116.0,41.0,1362.5,23.5
8a1e80523657fff,11716.4,43.7,1387.0,25.5
8a1e8052365ffff,12312.0,43.5,1410.5,25.0
8a1e80523667fff,11099.666666666666,39.0,1288.0,22.0
8a1e8052366ffff,10721.333333333334,36.0,1191.3333333333333,20.666666666666668
8a1e80523677fff,11281.0,40.6,1320.6,22.2
8a1e80523687fff,10287.5,38.5,1164.5,22.0
8a1e8052368ffff,10994.75,43.25,1260.5,22.5
8a1e80523697fff,10119.0,39.5,1160.5,23.0
8a1e8052369ffff,10123.8,38.6,1145.8,22.6
8a1e805236a7fff,9600.333333333334,35.0,1085.0,19.0
8a1e805236affff,11181.5,43.0,1295.25,22.75
8a1e805236c7fff,12099.923076923076,46.84615384615385,1442.3846153846155,26.307692307692307
8a1e805236cffff,13383.0,46.0,1546.0,27.5
8a1e805236d7fff,11782.176470588236,47.94117647058823,1387.8823529411766,25.235294117647058
8a1e805236dffff,12663.375,46.0,1431.625,25.875
8a1e805236e7fff,11783.461538461539,44.07692307692308,1390.0,25.53846153846154
8a1e805236effff,14009.8,48.5,1620.7,31.7
8a1e805236f7fff,11270.6,43.4,1303.8,22.4
8a1e80523707fff,8995.4,28.2,942.4,15.6
8a1e80523717fff,9066.333333333334,28.333333333333332,955.2222222222222,16.555555555555557
8a1e8052371ffff,8534.0,26.0,844.0,13.0
8a1e80523727fff,8785.333333333334,27.666666666666668,899.6666666666666,13.333333333333334
8a1e80523737fff,8555.666666666666,27.333333333333332,860.6666666666666,13.0
8a1e80523747fff,10090.42857142857,34.714285714285715,1126.7142857142858,20.142857142857142
8a1e8052374ffff,10805.833333333334,38.166666666666664,1262.1666666666667,21.5
8a1e8052375ffff,10089.0,36.0,1125.75,21.0
8a1e80523767fff,9556.0,30.0,1011.5,18.5
8a1e8052376ffff,10075.25,34.25,1123.75,20.125
8a1e80523787fff,9143.0,30.0,1001.6666666666666,19.333333333333332
8a1e80523797fff,8171.5,26.0,873.5,15.5
8a1e8052379ffff,8752.5,29.5,940.5,18.0
8a1e805237a7fff,8998.0,29.5,975.5,18.0
8a1e805237affff,9634.454545454546,30.363636363636363,1066.2727272727273,20.727272727272727
8a1e805237b7fff,8755.0,30.5,957.0,18.0
8a1e80523807fff,2223.0,8.0,352.0,7.0
8a1e8052380ffff,3096.3333333333335,14.333333333333334,477.0,11.666666666666666
8a1e80523817fff,1928.0,7.0,327.0,7.0
8a1e80523827fff,2296.0,11.0,356.0,8.0
8a1e80523837fff,2582.0,12.666666666666666,413.3333333333333,9.333333333333334
8a1e80523847fff,4738.0,20.0,605.0,14.0
8a1e8052384ffff,5606.0,19.0,616.0,13.0
8a1e80523857fff,3064.0,11.5,425.5,8.0
8a1e8052386ffff,4485.5,22.0,622.0,14.0
8a1e80523887fff,2809.3333333333335,10.333333333333334,449.0,7.333333333333333
8a1e80523897fff,2243.5,8.5,364.6666666666667,6.0
8a1e8052389ffff,2868.3333333333335,10.666666666666666,460.0,7.666666666666667
8a1e805238a7fff,2383.0,9.0,360.0,7.0
8a1e805238affff,2755.0,9.5,424.0,7.5
8a1e805238b7fff,2142.0,8.666666666666666,371.0,7.666666666666667
8a1e805238c7fff,3707.0,12.5,530.5,9.5
8a1e805238cffff,4902.666666666667,15.0,581.6666666666666,10.666666666666666
8a1e805238d7fff,3965.5,12.0,536.0,9.0
8a1e805238dffff,3462.3333333333335,10.666666666666666,479.6666666666667,7.0
8a1e805238e7fff,3449.0,12.666666666666666,517.6666666666666,10.0
8a1e805238effff,3586.0,11.0,518.0,8.0
8a1e805238f7fff,3957.75,13.0,557.0,10.0
8a1e80523907fff,2109.0,7.0,334.0,7.0
8a1e8052390ffff,2847.5,13.25,445.0,10.5
8a1e80523917fff,2016.25,6.75,326.75,7.0
8a1e8052391ffff,2338.1428571428573,10.428571428571429,365.7142857142857,8.0
8a1e80523937fff,1838.0,6.0,306.0,7.0
8a1e8052394ffff,3326.3333333333335,14.666666666666666,517.0,12.0
8a1e80523967fff,2611.0,13.333333333333334,459.0,12.0
8a1e8052396ffff,4944.0,19.0,597.5,12.0
8a1e8052398ffff,2177.0,9.0,351.0,7.0
8a1e80523997fff,863.0,6.0,168.0,4.0
8a1e8052399ffff,1862.0,7.0,336.0,7.0
8a1e80523a1ffff,5088.5,15.5,539.0,9.0
8a1e80523a47fff,9751.666666666666,33.666666666666664,1155.0,20.0
8a1e80523a4ffff,10925.0,39.375,1327.75,24.875
8a1e80523a5ffff,10472.833333333334,37.333333333333336,1258.0,22.666666666666668
8a1e80523a6ffff,11094.5,38.5,1360.5,25.5
8a1e80523a87fff,8787.0,26.8,873.6,14.4
8a1e80523a8ffff,9192.0,29.0,937.0,15.333333333333334
8a1e80523a97fff,9044.875,28.25,918.125,14.875
8a1e80523aa7fff,7925.5,24.0,780.5,13.0
8a1e80523aaffff,6727.0,20.0,661.5,11.75
8a1e80523ab7fff,8423.0,25.2,838.6,14.2
8a1e80523ac7fff,3701.0,13.0,416.0,8.0
