osmid,x,y
1613725829,12.3828585,41.9443704
1613725831,12.3746429,41.9489799
1613725832,12.3765687,41.9491493
1613725837,12.3764704,41.949306
1613725845,12.3752427,41.9493641
1613725849,12.3772118,41.9495623
1613760853,12.4746062,41.9341721
1613760854,12.4745744,41.9343968
1613760855,12.47472,41.9344079
1613867435,12.5498838,41.8929481
1613867473,12.5508243,41.8932866
1613867482,12.555126,41.8937892
1614707253,12.5608566,41.8819532
1614707259,12.5605736,41.8820551
1614707279,12.5780255,41.8861668
1614707290,12.5793584,41.8862422
1614707300,12.577985,41.8866538
1614707301,12.5793039,41.8867324
1614707302,12.5767034,41.8868636
1614707303,12.5773406,41.8869028
1614707309,12.5779454,41.8869394
1614707312,12.5783441,41.8869892
1614707317,12.5792683,41.8870394
1614707320,12.577952,41.887234
1614707324,12.5733009,41.8881423
1614707326,12.5733494,41.8884414
1614707347,12.5778969,41.8931864
1614707350,12.4482033,41.8988755
1614707392,12.5594465,41.9532861
1614707395,12.5593505,41.9533106
1614707414,12.5605071,41.9533608
1614707416,12.5595039,41.9533663
1614707418,12.5594044,41.9533811
1614707424,12.5623013,41.9539998
1614707429,12.4937609,41.977565
1614707431,12.4936639,41.9775815
1614707461,12.4934771,41.9841503
1614707506,12.4928739,41.984426
1614707542,12.4933397,41.984538
1614707545,12.4928781,41.9845441
1616912227,12.4465967,41.9087324
1616912230,12.4469664,41.9088344
1616912232,12.4472951,41.9089628
1617039273,12.5868671,41.8416063
1617039284,12.5873526,41.8419372
1617039292,12.5880551,41.8424687
1617039301,12.5880359,41.8425471
1617039309,12.5879831,41.8426888
1617039314,12.5882016,41.8427197
1617039317,12.5881794,41.8428171
1617039340,12.5878238,41.8441503
1617039343,12.5881483,41.8442189
1617039346,12.5875132,41.8443077
1617039349,12.5877821,41.8443335
1617039365,12.587692,41.8445469
1617039377,12.5860761,41.8451065
1617039416,12.5912929,41.8471676
1617039439,12.5915382,41.8476978
1617039520,12.5906665,41.8516437
1617039523,12.5906364,41.8517852
1617039563,12.590217,41.8546469
1617039566,12.5902395,41.8548175
1617039572,12.5904472,41.8551847
1617060572,12.5675302,41.8535118
1617101308,12.453683,41.8100687
1617101324,12.4618853,41.815901
1617101333,12.4566426,41.8194277
1617101334,12.4569154,41.8194307
1617101343,12.4564984,41.8195548
1617101351,12.4570449,41.8197
1617101353,12.4565214,41.8197253
1617101362,12.4566584,41.8198182
1617101367,12.456787,41.8198381
1617101374,12.578824,41.8464031
1617101378,12.580146,41.8470511
1617101383,12.5810102,41.8477443
1617101394,12.5827129,41.8480257
1617101407,12.5822445,41.8482554
1617101418,12.5827127,41.8484799
1617101437,12.5861863,41.8519248
1617101438,12.5841049,41.8519767
1617101449,12.5840834,41.8520984
1617101457,12.5862013,41.8524218
1617101460,12.5861392,41.8524739
1617101466,12.5860256,41.8527153
1617101469,12.591905,41.8529368
1617101475,12.5924217,41.8529828
1617101487,12.5918634,41.8531405
1617101499,12.5924454,41.8532138
1617101579,12.4104234,41.9782085
1617101582,12.4102764,41.9782222
1617101602,12.4102706,41.9782901
1617101606,12.410487,41.9783052
1617101624,12.4104024,41.97841
1617101643,12.4113502,41.9811586
1617101664,12.411305,41.9812651
1617101665,12.4114831,41.981263
1617125306,12.454256,41.8172371
1617125308,12.4561739,41.8195509
1617125313,12.541725,41.9143643
1617125316,12.5426436,41.9145829
1617125328,12.5454046,41.9160201
1617125330,12.5452322,41.9160794
1617125336,12.5450775,41.9163777
1617125337,12.3962577,41.9202098
1617125339,12.5357176,41.9208141
1617125340,12.5358299,41.9208293
1617125342,12.5358025,41.9213304
1617125343,12.5356954,41.9213353
1617125345,12.5356807,41.9218486
1617125346,12.535789,41.9218568
1617125355,12.5358323,41.9223842
1617125356,12.5356038,41.9223866
1617125379,12.5417937,41.922742
1617125380,12.5368039,41.9230322
1617125382,12.5413072,41.923882
1617125383,12.4006573,41.9251344
1617165869,12.5323706,41.897647
1617165874,12.532165,41.8979505
1617189475,12.6199675,41.9095609
1617189477,12.6181226,41.9096123
1617189525,12.6199456,41.9117555
1617199424,12.4902679,41.868666
1620068107,12.3889878,41.9288153
1620068111,12.3890114,41.928924
1620075416,12.3824627,41.9318496
1620075438,12.3829346,41.9322296
1620075482,12.3829099,41.9323622
1620075493,12.3828006,41.9324543
1620075496,12.3840151,41.9327146
1620075522,12.3845648,41.9330447
1620075546,12.3824545,41.933225
1620075547,12.3827856,41.9332327
1620075548,12.382483,41.9332645
1620075561,12.3826141,41.9335395
1620075562,12.3827071,41.9336215
1620077236,12.3743063,41.9356917
1620077252,12.3744525,41.9365362
1620077274,12.3745268,41.9375393
1620713045,12.5471096,41.8932301
1620713056,12.547067,41.8934013
1620718844,12.5465868,41.8938814
1620718845,12.5468069,41.893912
1620785409,12.5667308,41.8947025
1620791354,12.5912532,41.8471068
1620846354,12.4351377,41.7981451
1620985769,12.389697,41.9003748
1621361379,12.5682863,41.8840432
1621361382,12.5679959,41.8840546
1621369356,12.4600522,41.8779827
1621369357,12.4583687,41.8780104
1621369358,12.4588254,41.8780048
1621369359,12.4588437,41.8782349
1621369360,12.4588523,41.878343
1621430499,12.4593168,41.9227055
1621430500,12.459283,41.9227595
1621430508,12.4592408,41.9230223
1621430509,12.459335,41.9230244
1621430512,12.4591534,41.923042
1621430516,12.4552593,41.9358395
1621430520,12.4551206,41.9360167
1621430527,12.4566145,41.937278
1622313762,12.4796208,41.8528089
1622313820,12.4797087,41.8529974
1622313826,12.4800697,41.8530164
1624226931,12.5676308,41.9427334
1624226933,12.5665225,41.9427698
1624226970,12.5665585,41.9429098
1624226978,12.5659521,41.9430067
1624305611,12.4523087,41.8756967
1624305613,12.4525421,41.8757771
1626125213,12.4849076,41.8845554
1626125214,12.4851927,41.8845754
1626606112,12.4541309,41.9015505
1626626803,12.4561193,41.9015258
1628127886,12.4451088,41.8761415
1628127906,12.4461412,41.8771718
1628921441,12.5677693,41.9418383
1628921446,12.5678879,41.9422436
1628921504,12.5658666,41.9429614
1628942900,12.5752037,41.940348
1628942907,12.5753702,41.9404672
1628942909,12.5809698,41.9415278
1628942911,12.5801314,41.9418866
1628942913,12.577543,41.9420638
1628942915,12.5780929,41.9428244
1628942916,12.576534,41.9430764
1628942918,12.5763994,41.9431302
1628942920,12.5767153,41.9433069
1628942921,12.5765512,41.9433582
1631773860,12.5264621,41.9227823
1633252620,12.5764206,41.9435545
1633252621,12.5762147,41.9436952
1633302227,12.573593,41.943605
1633302243,12.5736681,41.9436575
1633302273,12.5733563,41.9442009
1633302379,12.574052,41.9447896
1635712877,12.5270281,41.9458949
1635712886,12.527074,41.9460904
1635712977,12.5271928,41.949219
1635712978,12.5280698,41.9494431
1635712980,12.5265672,41.9506255
1635712982,12.5269324,41.9506627
1635849670,12.4835335,41.8379491
1635849674,12.4835354,41.8380234
1636279534,12.4470426,41.9729439
1636279540,12.4472855,41.9730486
1636279546,12.4468514,41.9730606
1636279549,12.4471646,41.9730696
1636280821,12.4480577,41.9709706
1636280822,12.4479897,41.9710731
1636371545,12.4658371,41.8236417
1636371550,12.4661022,41.8241566
1636371552,12.4697924,41.8629202
1636822758,12.483494,41.8510623
1636822777,12.4828463,41.8513221
1636822799,12.482879,41.8514069
1636822800,12.4831121,41.8514285
1636822804,12.4829167,41.8514827
1636822868,12.4825105,41.8520672
1636822869,12.4824074,41.8520814
1636838386,12.4822168,41.8509801
1636838405,12.4821916,41.8509867
1636838411,12.4822048,41.8510072
1636838413,12.4819818,41.8510402
1637537001,12.4252994,41.8969099
1637537010,12.4242799,41.895542
1637537065,12.4233626,41.8980691
1637537087,12.4247144,41.8951546
1637537091,12.4231453,41.8935334
1637541641,12.4216697,41.8973604
1637541671,12.4187787,41.8982103
1637541673,12.4195163,41.8984808
1637541676,12.4190483,41.8984179
1637543144,12.4198757,41.8942701
1637543160,12.41905,41.8960331
1637552642,12.4184032,41.9021482
1637552646,12.4212667,41.8915032
1637552648,12.4189261,41.9036102
1637552649,12.4311132,41.8953832
1637552650,12.4307924,41.8961589
1637552672,12.4192792,41.8934258
1637556386,12.4168499,41.9035089
1637556389,12.4148385,41.9015393
1637556398,12.4181403,41.900611
1637562421,12.4053247,41.8940226
1637562435,12.4066175,41.8929384
1637562465,12.4061669,41.8940186
1637562474,12.4077353,41.8933084
1637562476,12.4066454,41.8940333
1637562479,12.4059267,41.8951138
1637784547,12.5739342,41.9442428
1638987513,12.54042,41.8833164
1638987517,12.5415287,41.8856985
1639198076,12.5448497,41.8880157
1639198122,12.5461452,41.8885468
1639651007,12.5767157,41.9431149
1639651008,12.5766644,41.9431342
1639695013,12.5409683,41.886165
1639695014,12.5411261,41.8861662
1639695016,12.5413014,41.8862042
1639695017,12.541293,41.8862489
1639695018,12.5414423,41.8862553
1639695021,12.5411078,41.8863573
1639695024,12.540959,41.886357
1639695033,12.5409521,41.886458
1639934393,12.5203386,41.8766692
1640364039,12.4689473,41.8860201
1641212110,12.5345676,41.9432679
1641212179,12.5347235,41.942986
1641212192,12.5225317,41.946066
1641212213,12.534702,41.9430938
1641216556,12.5367103,41.8927528
1641216600,12.5373182,41.8934177
1641229356,12.536323,41.8935693
1641234255,12.4854981,41.8638138
1641234267,12.4856825,41.8639092
1641234276,12.4842854,41.8646116
1641234278,12.484121,41.8646094
1641234293,12.4840843,41.8646866
1641234296,12.4843627,41.8646984
1641236474,12.4870241,41.8120822
1641236531,12.4866595,41.8124122
1641236588,12.4869597,41.8122502
1641236590,12.4870281,41.812587
1641251128,12.4831318,41.8127828
1641251135,12.4808468,41.814763
1641251150,12.4833285,41.8127996
1641251163,12.483101,41.8126769
1641251176,12.4831533,41.8127039
1641251180,12.4838185,41.8127868
1641251223,12.4831296,41.8129369
1641251228,12.4792122,41.8144771
1641251233,12.4834768,41.8129561
1641251238,12.4831935,41.8126199
1641251254,12.4784433,41.8140866
1641252600,12.4675103,41.9346593
1641271266,12.4672429,41.8022599
1641271277,12.4678444,41.8038421
1641271301,12.4689628,41.8041046
1641628151,12.5195495,41.9207997
1641628164,12.5195354,41.9210014
1641628182,12.5206207,41.9210644
1642173577,12.5571179,41.9489996
1642173600,12.5573943,41.9492378
1642184325,12.5555192,41.9480525
1642184330,12.5556419,41.9484882
1642184332,12.5562491,41.9489332
1642184336,12.5561069,41.9490045
1642184345,12.5563806,41.9496366
1642184351,12.5560282,41.9497544
1642405131,12.5136156,41.9013915
1642405134,12.5169799,41.9014299
1642405139,12.5146917,41.9016993
1642405143,12.515343,41.9018801
1642405145,12.5119737,41.9020494
1642405146,12.5166477,41.9020651
1642405165,12.5127019,41.9022672
1642405167,12.5118583,41.9022709
1642405170,12.5128513,41.9022977
1642405172,12.5128835,41.9023025
1642405187,12.512997,41.9023262
1642405188,12.5118205,41.9023363
1642405189,12.5130441,41.902336
1642405192,12.5164834,41.9024062
1642405198,12.5125644,41.9024461
1642405204,12.5127285,41.9024917
1642405216,12.512896,41.9025391
1642405222,12.5147039,41.9025474
1642405228,12.512947,41.9025534
1642405235,12.5144282,41.9025964
1642405239,12.5163588,41.9026564
1642405243,12.5143671,41.9027205
1642405245,12.516182,41.9027441
1642405255,12.5160826,41.9029375
1642405257,12.514229,41.9029644
1642405260,12.5162488,41.9029865
1642405262,12.5141465,41.9031305
1642405285,12.5157347,41.9036019
1642405286,12.5138434,41.9036433
1642405287,12.5159046,41.9036485
1642405305,12.5172858,41.9043262
1643122778,12.4939055,41.8599882
1643208457,12.5146184,41.9824438
1643208460,12.5148428,41.9824108
1644001049,12.493055,41.930697
1644001050,12.492979,41.9307473
1644110837,12.4931562,41.8968567
1644367251,12.4911464,41.8349474
1644367262,12.487846,41.8371027
1644367266,12.4878358,41.8372365
1644367278,12.4882983,41.8373613
1644367281,12.4880425,41.8373781
1644367307,12.4887955,41.8374458
1644367308,12.4879588,41.8374736
1644367328,12.4888544,41.8375327
1644367349,12.487711,41.8378551
1644367350,12.4876969,41.8379403
1644367351,12.4876234,41.8379405
1645049780,12.4902639,41.8606561
1645049785,12.4902699,41.8608542
1645049796,12.4903274,41.8610675
1645049799,12.4911047,41.8610934
1645049800,12.4903247,41.8612328
1645049811,12.491549,41.861343
1645049817,12.4908519,41.8613616
1645049819,12.4903718,41.8614955
1645049822,12.4909871,41.8613749
1645049833,12.4909498,41.8614144
1645049843,12.4919003,41.8614562
1645049845,12.4907324,41.8614892
1645049857,12.4918993,41.8615112
1645049863,12.4908309,41.8615402
1645049867,12.4906382,41.8615822
1645049869,12.4918059,41.861771
1645049883,12.4918098,41.8621231
1645049911,12.4916334,41.8630034
1645049916,12.4912921,41.8633379
1645055139,12.4912779,41.8631168
1645056743,12.4928044,41.8634562
1645056748,12.4926164,41.863568
1645060331,12.4933374,41.8623699
1645766911,12.4671595,41.9282165
1646271183,12.4899079,41.8619263
1646271184,12.4902077,41.8619331
1646789298,12.4854538,41.8359587
1646789307,12.4864468,41.8360238
1646789321,12.487243,41.8361256
1646789339,12.48566,41.8362879
1646789343,12.4863785,41.8363318
1646789352,12.4841244,41.8363999
1646789390,12.4844043,41.8368816
1646789398,12.4841838,41.8370025
1646789429,12.4881641,41.8379325
1646789434,12.4963135,41.8379709
1646789437,12.4881204,41.8380143
1646789439,12.4889862,41.838012
1646789447,12.4881196,41.8380798
1646789450,12.4879109,41.8380984
1646789484,12.495717,41.8382959
1646789534,12.4941876,41.8386268
1646789551,12.4938574,41.8387293
1646789558,12.4947858,41.8387674
1646789583,12.4932694,41.8389502
1646789667,12.4889865,41.8393604
1646789669,12.489241,41.8393682
1646789684,12.4889315,41.8395439
1646789685,12.4894828,41.8395729
1646853015,12.4868342,41.8339967
1646853219,12.4881008,41.8351732
1646853227,12.4843043,41.835218
1646860123,12.4899191,41.8369
1646860343,12.4871303,41.838195
1646860347,12.487458,41.8393786
1646860359,12.4887025,41.8395247
1646860385,12.488698,41.8396183
1646860498,12.4888096,41.840449
1646863684,12.5729368,41.944632
1647029388,12.5746008,41.9434766
1647029407,12.5747968,41.9437471
1647029415,12.5730535,41.9444952
1647029417,12.5737909,41.9446109
1647300887,12.5491536,41.8504574
1647300944,12.5485181,41.8511207
1647300974,12.5485926,41.8511654
1647301093,12.5471938,41.8516205
1647301136,12.5468438,41.8518504
1647301146,12.5469816,41.8519548
1647301154,12.5465542,41.8520424
1647301177,12.5467018,41.8521804
1647301194,12.5461437,41.8523482
1647301199,12.5462615,41.8525354
1647318227,12.5498622,41.8474821
1647318228,12.5497214,41.8475011
1647318415,12.5271843,41.8524101
1647349471,12.5553248,41.8310648
1647349582,12.5544397,41.8320094
1647349604,12.5541687,41.8324953
1647386831,12.5597606,41.8448652
1647386834,12.5596796,41.8449229
1647399011,12.5738589,41.8363125
1647399013,12.5740698,41.836406
1647399036,12.5740122,41.8366134
1647399057,12.5738038,41.836911
1647399153,12.5738213,41.8374341
1647904550,12.5716981,41.8383378
1647904556,12.5670806,41.8433643
1647941702,12.5626403,41.8405188
1647941763,12.5729713,41.8419212
1647941767,12.5690649,41.8419936
1647941808,12.5733195,41.8445055
1647941840,12.5738089,41.8448232
1647941854,12.5715414,41.8450179
1647941879,12.573562,41.8452681
1647941975,12.5749493,41.8475076
1647941984,12.5749528,41.8476342
1647941991,12.5741556,41.8477343
1647942018,12.5755794,41.8480748
1647942034,12.5737901,41.8483017
1647942040,12.5729246,41.8484261
1647942060,12.5745197,41.8488571
1647942067,12.5745624,41.8488948
1647942072,12.5746148,41.8489423
1647949371,12.5667113,41.8431162
1647949374,12.5673679,41.8436644
1647949376,12.5640699,41.8437569
1647966274,12.5663657,41.8410247
1647966276,12.5664265,41.8410502
1647966289,12.5630102,41.8444433
1647966291,12.5627038,41.8448078
1647966293,12.5622504,41.8451246
1647969154,12.5182803,41.82882
1647969157,12.5182691,41.8288905
1647969159,12.5198738,41.8289521
1647969161,12.5202056,41.8290565
1647975112,12.5150844,41.8501848
1647975119,12.5150131,41.850402
1648361639,12.4201424,41.8518632
1648361641,12.4223898,41.8519377
1648361652,12.4215519,41.8527132
1648361657,12.4191136,41.852871
1648361665,12.4177648,41.8529035
1648361672,12.4184881,41.8529558
1648361677,12.420791,41.8535148
1648719159,12.5720898,41.9435791
1649549312,12.4254852,41.9702786
1649562179,12.4567927,41.9227537
1649562184,12.4560562,41.9228198
1649562332,12.448871,41.9312333
1649776334,12.4854369,41.8961331
1649776421,12.4852037,41.8967516
1649777353,12.4865372,41.8987778
1649777354,12.4868633,41.8987836
1649777370,12.4862483,41.8988475
1649777382,12.486252,41.8989499
1649777422,12.4858155,41.8990805
1649777453,12.4858132,41.8998546
1650843844,12.4863452,41.897037
1650843851,12.4863617,41.8970621
1650843861,12.4863964,41.8970703
1650844112,12.4861645,41.897891
1650844117,12.4867669,41.8979865
1653268827,12.4419274,41.9082358
1653291282,12.4416057,41.9080063
1653489428,12.385907,41.9023699
1653489433,12.3876795,41.9038423
1653489440,12.3871992,41.903645
1653489442,12.3881572,41.9040662
1653489444,12.38747,41.9044414
1653489446,12.3866952,41.9034194
1653489448,12.3854524,41.9013073
1653489450,12.38524,41.9026166
1653494473,12.3944744,41.9061126
1654354010,12.4496665,41.858551
1654354014,12.4504832,41.8590989
1656860796,12.4884792,41.8903589
1656865359,12.4280205,41.8956779
1657479484,12.3870031,41.799866
1657479544,12.3796743,41.8009422
1657479592,12.3704908,41.8046067
1657479598,12.4020383,41.801393
1657479611,12.4148818,41.8071692
1658150227,12.5921715,41.8507796
1658150231,12.592239,41.8506971
1658150234,12.593328,41.8509662
1658150237,12.5935175,41.850988
1658356184,12.3752473,41.9228045
1659878707,12.3946692,41.9240587
1659878782,12.3961036,41.9242332
1659878847,12.3958557,41.9243836
1659878903,12.3963984,41.924525
1659897654,12.413957,41.9179026
1659897657,12.4131635,41.9179588
1659897662,12.4132419,41.9186367
1659897671,12.4138557,41.9191838
1659897682,12.4139533,41.9191886
1659897686,12.4134549,41.9192953
1659897690,12.4142201,41.9195243
1659897692,12.4138731,41.9195614
1659897694,12.4138482,41.9196906
1659897695,12.4138037,41.9199212
1659897696,12.4136584,41.9199325
1659897712,12.4144292,41.9200352
1659897714,12.4142917,41.9200487
1659897718,12.4220211,41.9309269
1659897721,12.420618,41.9318167
1659905429,12.4201821,41.9227564
1659905431,12.4215175,41.922762
1659905463,12.4223684,41.9231688
1659905473,12.4220607,41.9231892
1659905478,12.420548,41.9232242
1659905481,12.4203979,41.9232583
1659905496,12.4208382,41.9233168
1659905498,12.4222022,41.9233882
1659905501,12.4205032,41.9234186
1659905518,12.4205889,41.9236161
1659905528,12.4206893,41.9238322
1659905529,12.4205106,41.9238614
1659905533,12.4207967,41.9239042
1659905536,12.4208342,41.9239826
1659905539,12.4206206,41.9240509
1659905548,12.4209144,41.924198
1659905549,12.4209212,41.9242239
1659905570,12.4209993,41.9244582
1659905586,12.4213891,41.9249764
1660355506,12.5378268,41.8855178
1660355511,12.5379729,41.8856155
1660355513,12.5379902,41.8857048
1660355515,12.5378632,41.8857185
1660355521,12.5377357,41.8858643
1660419696,12.4901854,41.8878379
1660419699,12.4900451,41.8878588
1660432217,12.4945728,41.8904523
1660432229,12.494596,41.8904878
1660432231,12.4946328,41.8905452
1661013105,12.5800119,41.9411366
1661013141,12.5800688,41.9419264
1662372508,12.4811986,41.9180491
1662372530,12.4820815,41.9193024
1662372532,12.4845288,41.9193638
1665299348,12.479992,41.9283903
1666441652,12.3951637,41.9069174
1666441686,12.3948543,41.9071254
1666626436,12.4528888,41.9614417
1666626438,12.4539613,41.9615158
1666673574,12.464264,41.9479542
1666673575,12.4646153,41.9488699
1666673583,12.4350579,41.9718028
1666673584,12.4411844,41.9723906
1666673588,12.4403792,41.9730918
1666853603,12.6126196,41.8443259
1666853604,12.6116585,41.8455937
1666853605,12.6124543,41.8451259
1671163547,12.4252634,41.8889093
1671163552,12.4255628,41.8890904
1671163572,12.4265993,41.8892769
1671163582,12.4259403,41.8893556
1671163592,12.4258375,41.8894389
1671379196,12.4692099,41.9370484
1671379197,12.4691838,41.93725
1671382191,12.4718904,41.9815146
1671382194,12.4715088,41.9815188
1671789334,12.3816116,41.8905272
1671789346,12.3828494,41.8908786
1672413680,12.5046011,41.8871824
1672413749,12.5005578,41.9213584
1672512451,12.4254354,41.8103918
1673642679,12.3819469,41.8760847
1673642680,12.3812652,41.8761019
1673642707,12.3794832,41.8765254
1673642760,12.4348969,41.9043812
1673710059,12.4353935,41.9099177
1673798211,12.5642629,41.9443672
1673798236,12.5636537,41.9450139
1675079342,12.5224972,41.8746166
1675888853,12.5134415,41.9075036
1675888856,12.5134835,41.9075278
1675888858,12.5058913,41.913609
1675888860,12.503042,41.915827
1675888867,12.4976229,41.9201707
1675888891,12.4923969,41.9212168
1676196775,12.438717,41.8949421
1676398268,12.4602022,41.8198753
1676398271,12.4604815,41.8201875
1676398276,12.4606814,41.8203356
1676898017,12.4166334,41.7994242
1677426130,12.412937,41.8737358
1677426156,12.3934568,41.8746778
1677426178,12.4012369,41.8803732
1677426190,12.4171453,41.8806028
1677426193,12.4019096,41.8806945
1677426195,12.4157544,41.8811438
1677491191,12.4926769,41.8561955
1677491195,12.4928243,41.8562846
1678165946,12.4794116,41.9270038
1678165947,12.4749142,41.9273807
1678165948,12.4799569,41.9274315
1678480002,12.5185195,41.9312579
1678480004,12.5179777,41.9315784
1678480014,12.5126869,41.9347445
1678480015,12.5124388,41.9355515
1678480024,12.4913129,41.937352
1679000303,12.4503457,41.847394
1679000322,12.4491568,41.8495622
1679432596,12.4056206,41.7943946
1679593720,12.4592539,41.8528579
1680853013,12.4186976,41.8569244
1680853019,12.4225265,41.8717604
1680853024,12.4224948,41.8720794
1680853035,12.4225574,41.8725982
1680853036,12.4189132,41.8727999
1680853037,12.4226124,41.8728744
1681471429,12.573913,41.9028794
1681471431,12.5746742,41.903057
1681471433,12.5739604,41.9031379
1681471457,12.5742145,41.9043333
1682307681,12.5752829,41.9415625
1682307760,12.576425,41.9427803
1682307800,12.5764809,41.9430655
1682307804,12.5767974,41.9432227
1682307806,12.5767461,41.943242
1682307819,12.5755738,41.9433222
1682317664,12.4350483,41.850194
1682317668,12.4352014,41.8502672
1682317672,12.4376007,41.8537636
1682317721,12.4397516,41.8697236
1682317723,12.4389352,41.8698296
1682317765,12.4484222,41.8787249
1682317771,12.4482499,41.8788564
1682317776,12.4494988,41.8798925
1682317803,12.4499005,41.8802613
1683959442,12.6167461,41.8629898
1683959455,12.6166889,41.863137
1683959653,12.5399082,41.8806126
1683959655,12.5402187,41.8808161
1684512412,12.5150415,41.9497846
1684572959,12.4083661,41.7939926
1684572961,12.4087317,41.7947141
1684931549,12.4687865,41.866316
1684931551,12.4688469,41.8663237
1684931560,12.469844,41.8664958
1684931570,12.4113527,41.925171
1684931573,12.4114884,41.9251823
1684982655,12.5718023,41.9247458
1684982666,12.5732981,41.9254206
1685727341,12.4182816,41.7968644
1685727368,12.4181742,41.7976734
1685826151,12.4385361,41.8879816
1685826152,12.4363134,41.8880926
1685826160,12.4321231,41.8897205
1685826163,12.4322845,41.8900483
1685826181,12.4319124,41.8905018
1685832997,12.4320444,41.8905523
1685847012,12.4308426,41.8888457
1685847018,12.4295883,41.889039
1685887175,12.4363046,41.8843555
1685887180,12.4377637,41.884565
1685887272,12.4305957,41.8865813
1685887347,12.4308119,41.8878303
1685887349,12.4301572,41.887839
1685887508,12.4330544,41.8888107
1685887532,12.4293849,41.8889723
1685900072,12.4322986,41.8866239
1685903583,12.408997,41.7942832
1685905336,12.4365386,41.8805407
1685905348,12.4344886,41.8820886
1685932495,12.4317527,41.8878925
1685998619,12.4557412,41.9175727
1685998630,12.4557311,41.9176169
1686039433,12.5657341,41.9290029
1686039434,12.5669074,41.9299511
1686069856,12.5079481,41.9401864
1686069863,12.5077958,41.9407896
1686069864,12.5077112,41.9408593
1686069889,12.5084644,41.9414556
1686069897,12.5086575,41.9416543
1686069904,12.5087055,41.9419025
1686069922,12.5092328,41.9421574
1686069930,12.5102129,41.942481
1686069931,12.510004,41.9425079
1686069933,12.5103991,41.9427602
1686069935,12.5539778,41.9462243
1686353489,12.4505174,41.8872315
1686353497,12.450573,41.8872472
1686353501,12.45045,41.8872492
1686353540,12.4512014,41.8873118
1686353543,12.4509834,41.8873142
1686353549,12.4507723,41.8873211
1686353550,12.4507108,41.8873216
1686353553,12.4505169,41.8873231
1686353571,12.4503153,41.8873247
1686353574,12.4502678,41.8873251
1686353578,12.4500455,41.8873266
1686353581,12.4498504,41.8873333
1686353604,12.4496356,41.8873699
1686353642,12.4505224,41.8874445
1686353659,12.4507744,41.8874691
1686353712,12.450271,41.8874754
1686353727,12.451386,41.8874917
1686353729,12.4512003,41.8874956
1686353732,12.451001,41.8874985
1686353753,12.4507274,41.8875001
1686353755,12.4508268,41.8875001
1686353762,12.4506161,41.8875041
1686353765,12.4504305,41.8875048
1686353768,12.4502283,41.8875073
1686353770,12.4503116,41.8875073
1686353776,12.4500455,41.887512
1686353800,12.449859,41.8875139
1686353809,12.4496361,41.8875171
1686353833,12.45027,41.8875351
1686353838,12.4507755,41.8875351
1686353857,12.4505224,41.8875633
1686353867,12.4505211,41.8876155
1686353907,12.4507798,41.8876529
1686353914,12.4496367,41.8876635
1686353920,12.4512014,41.8876635
1686353923,12.450271,41.887664
1686353926,12.4509807,41.887672
1686353957,12.4500498,41.8876839
1686353961,12.4498686,41.8876874
1686354020,12.4503811,41.8877826
1686354022,12.45069,41.8877889
1686382577,12.4502944,41.8862774
1686382606,12.4504069,41.8863416
1686382616,12.4505224,41.8863775
1686382629,12.4505342,41.8864163
1686382654,12.4504017,41.886436
1686382716,12.4505352,41.8865755
1686382733,12.450689,41.8867027
1686382743,12.4513511,41.886806
1686382753,12.451253,41.8868224
1686382762,12.4510098,41.8869495
1686382768,12.4507576,41.8870813
1686382772,12.4511536,41.8870976
1686382774,12.4507167,41.8871357
1686394484,12.4511657,41.8863709
1686425780,12.4480217,41.8496372
1686425785,12.4483834,41.8497392
1686425804,12.4444677,41.8646704
1686425810,12.444336,41.8647324
1686425815,12.4443792,41.8649769
1686436382,12.4451941,41.8849488
1686436399,12.4448784,41.8849868
1686436696,12.444937,41.8870484
1686436707,12.4507755,41.887244
1688025536,12.3807971,41.8227584
1688806423,12.3960477,41.8231442
1688806427,12.3967894,41.8256563
1688806429,12.3980385,41.8257943
1688839410,12.5244858,41.9305082
1688839411,12.5244185,41.9303445
1688839413,12.5246671,41.9306957
1688918577,12.5213126,41.8762004
1688919002,12.5274935,41.8715689
1688919031,12.512279,41.883503
1690200679,12.5573852,41.8754491
1690200687,12.557743,41.8765424
1690200690,12.556587,41.8769878
1690200698,12.5555864,41.8783029
1690200714,12.5578968,41.8950395
1690269725,12.5685926,41.895174
1690269729,12.5687375,41.8954197
1690269730,12.5707441,41.8954254
1690269731,12.5713378,41.8954366
1690269741,12.5691172,41.8960702
1690269742,12.5665694,41.8960567
1690269763,12.5707018,41.8966243
1690269781,12.5704535,41.8985366
1690269786,12.5691084,41.8988126
1690269835,12.5708759,41.9001432
1690269840,12.5714139,41.9004545
1690705075,12.5797024,41.9404869
1690705077,12.575195,41.9406181
1690705090,12.574985,41.940819
1690705132,12.5793085,41.9412593
1690705133,12.5796619,41.9412815
1690705146,12.5752206,41.9414767
1690705148,12.5783416,41.9416533
1690705150,12.5782493,41.9416939
1690979201,12.5203898,41.9152089
1690979208,12.526547,41.9153537
1692350311,12.5092163,41.8622384
1692350313,12.5060752,41.8650402
1692548745,12.5241258,41.8717246
1692548777,12.5238957,41.8719675
1692548780,12.5239688,41.8720004
1692548784,12.5247399,41.8720733
1692548786,12.5248291,41.8721486
1692548789,12.5234584,41.8721894
1692548825,12.5257416,41.8723477
1692548869,12.5256487,41.8724257
1692548901,12.5228539,41.8725735
