id_int,id,x,y,net_type
41848,1701305453,12.5163982,41.8278113,walk
41849,1701305692,12.5385336,41.8336086,walk
41850,1701306052,12.503702,41.86166,walk
41851,1701306302,12.5131743,41.8647115,walk
41852,1701555379,12.6106037,41.9059824,walk
41853,1701555382,12.5252626,41.9213115,walk
41854,1701555398,12.5252444,41.9215547,walk
41855,1701605199,12.5214969,41.9284359,walk
41856,1701605237,12.5202078,41.9295874,walk
41857,1701626496,12.5203455,41.9794342,walk
41858,1701626500,12.5204853,41.9794545,walk
41859,1701626507,12.520256,41.9795074,walk
41860,1701626512,12.5205303,41.9795514,walk
41861,1701626523,12.520301,41.9796119,walk
41862,1701626535,12.519032,41.979898,walk
41863,1701659648,12.6025936,41.8396519,walk
41864,1701662910,12.6056426,41.8433352,walk
41865,1701662921,12.6059572,41.8439097,walk
41866,1701662955,12.605276,41.8441675,walk
41867,1701678095,12.4331232,41.8734561,walk
41868,1701678104,12.4314683,41.8757589,walk
41869,1701678109,12.4322461,41.8762344,walk
41870,1701678111,12.4320273,41.8763258,walk
41871,1701697650,12.5376084,41.9498517,walk
41872,1701697671,12.5420486,41.9509381,walk
41873,1701697677,12.5421961,41.9511221,walk
41874,1701697707,12.5418913,41.9512248,walk
41875,1701697709,12.5420393,41.9512318,walk
41876,1701697713,12.5423604,41.9513101,walk
41877,1701723735,12.6026845,41.9309884,walk
41878,1701728076,12.5838661,41.9268093,walk
41879,1701728101,12.5846662,41.9274943,walk
41880,1701728103,12.5856108,41.9275063,walk
41881,1701728154,12.5822975,41.9295648,walk
41882,1701728157,12.5831138,41.9296091,walk
41883,1701751580,12.5956044,41.9366648,walk
41884,1701751659,12.5929914,41.9408209,walk
41885,1701751676,12.593965,41.9411258,walk
41886,1701751720,12.5923981,41.9434742,walk
41887,1701760647,12.545039,41.9115566,walk
41888,1701760679,12.5544303,41.9139738,walk
41889,1701765960,12.4239149,41.8134321,walk
41890,1701765961,12.4236962,41.8135153,walk
41891,1701766126,12.4279964,41.8196094,walk
41892,1701766130,12.4277475,41.8196989,walk
41893,1701766144,12.4271555,41.819822,walk
41894,1701766171,12.4238712,41.8210128,walk
41895,1701769250,12.4319863,41.8174772,walk
41896,1701769441,12.4291036,41.8279366,walk
41897,1701769446,12.4287174,41.8281255,walk
41898,1701769448,12.4289938,41.8282272,walk
41899,1701769452,12.4282805,41.828861,walk
41900,1701769455,12.4297614,41.8291989,walk
41901,1701772321,12.439037,41.8179452,walk
41902,1701772323,12.4386657,41.8182076,walk
41903,1701772332,12.4294943,41.8183173,walk
41904,1701772334,12.4383376,41.8184394,walk
41905,1701772340,12.4406444,41.8186394,walk
41906,1701772341,12.4380142,41.8186675,walk
41907,1701772352,12.4397196,41.8188283,walk
41908,1701772356,12.4377488,41.8188778,walk
41909,1701772382,12.4333939,41.8210653,walk
41910,1701772383,12.4395156,41.8210696,walk
41911,1701776266,12.569406,41.9196189,walk
41912,1701776303,12.6027128,41.9204967,walk
41913,1701776320,12.6038101,41.9208626,walk
41914,1701776360,12.5714557,41.9214876,walk
41915,1701776381,12.5725847,41.9217226,walk
41916,1701781885,12.5432131,41.9093399,walk
41917,1701781887,12.5440241,41.9093773,walk
41918,1701781892,12.543565,41.9097689,walk
41919,1701781901,12.5438755,41.9103865,walk
41920,1701781903,12.5436757,41.9108769,walk
41921,1701781906,12.5353747,41.9124009,walk
41922,1701784356,12.5411384,41.920852,walk
41923,1701784366,12.5424379,41.9212802,walk
41924,1701784487,12.5642381,41.9268565,walk
41925,1701784676,12.5629538,41.9279395,walk
41926,1701786103,12.5229284,41.827008,walk
41927,1701786111,12.5377016,41.8333525,walk
41928,1701786173,12.5201889,41.8355557,walk
41929,1701786219,12.5194904,41.8367014,walk
41930,1701786411,12.5245347,41.8393331,walk
41931,1701786769,12.5218151,41.8427942,walk
41932,1701786784,12.5190188,41.8429734,walk
41933,1701786803,12.5158064,41.8444293,walk
41934,1701786806,12.5269572,41.8445333,walk
41935,1701786824,12.519637,41.8457191,walk
41936,1701786900,12.519294,41.8472077,walk
41937,1701788129,12.5247432,41.9233785,walk
41938,1701788140,12.5250863,41.9236737,walk
41939,1701788192,12.5221445,41.9251251,walk
41940,1701788297,12.5377972,41.9276492,walk
41941,1701788370,12.5395347,41.9287404,walk
41942,1701788451,12.5422147,41.9302372,walk
41943,1701788460,12.5420354,41.9303573,walk
41944,1701793695,12.5028519,41.9433563,walk
41945,1701793755,12.4989674,41.9704185,walk
41946,1701793773,12.501684,41.9729954,walk
41947,1701793779,12.5024916,41.9734409,walk
41948,1701795590,12.5421949,41.8978783,walk
41949,1701795598,12.5430037,41.8979519,walk
41950,1701795615,12.5573051,41.9001555,walk
41951,1701795628,12.5594884,41.9007961,walk
41952,1701795641,12.5569875,41.9015674,walk
41953,1701795646,12.5580801,41.9019099,walk
41954,1701795663,12.5617767,41.9020697,walk
41955,1701795677,12.5637353,41.9027085,walk
41956,1701796248,12.5180614,41.8357891,walk
41957,1701796253,12.5179396,41.8358723,walk
41958,1701796257,12.5181926,41.8359115,walk
41959,1701796297,12.5171757,41.8366601,walk
41960,1701796301,12.5173108,41.8367932,walk
41961,1701796313,12.5182087,41.8372043,walk
41962,1701796339,12.5164004,41.8376078,walk
41963,1701796344,12.5179551,41.8376547,walk
41964,1701796353,12.5178422,41.8377438,walk
41965,1701796355,12.5182398,41.8377735,walk
41966,1701796357,12.5176757,41.837852,walk
41967,1701796361,12.518096,41.8379031,walk
41968,1701796414,12.5175495,41.839116,walk
41969,1701796426,12.5166136,41.8396755,walk
41970,1701796438,12.5167002,41.8397884,walk
41971,1701796441,12.5167938,41.8397822,walk
41972,1701796443,12.5168275,41.8398303,walk
41973,1701796450,12.5167505,41.839885,walk
41974,1701796452,12.5167635,41.8399956,walk
41975,1701800096,12.5945526,41.9294934,walk
41976,1701800116,12.5853962,41.9347399,walk
41977,1701800137,12.5804891,41.9366636,walk
41978,1701800145,12.5802716,41.9367567,walk
41979,1702469065,12.5240035,41.8490297,walk
41980,1702469068,12.5240408,41.8490505,walk
41981,1702469069,12.523432,41.8490689,walk
41982,1702469077,12.5235311,41.8491438,walk
41983,1702469080,12.5239363,41.8491457,walk
41984,1702469109,12.5238195,41.8492506,walk
41985,1702469161,12.5232044,41.8498195,walk
41986,1702469172,12.5235358,41.8498902,walk
41987,1702489904,12.5205451,41.8402467,walk
41988,1702489997,12.5198928,41.8422325,walk
41989,1702490078,12.5215796,41.8430898,walk
41990,1702490160,12.5217973,41.8458774,walk
41991,1702490167,12.5235571,41.8460312,walk
41992,1702490169,12.5224067,41.8462769,walk
41993,1702490171,12.5190299,41.8463696,walk
41994,1702490173,12.5219105,41.8467417,walk
41995,1702490174,12.5224014,41.8470552,walk
41996,1702490193,12.5244486,41.8486792,walk
41997,1702502946,12.524436,41.8486656,walk
41998,1702517771,12.5256664,41.8475365,walk
41999,1702517778,12.5253239,41.8478424,walk
42000,1702517893,12.5256909,41.8475573,walk
42001,1702517897,12.5253085,41.847835,walk
42002,1702557530,12.5282692,41.8453643,walk
42003,1702557534,12.5293182,41.8445336,walk
42004,1702557541,12.5282241,41.8452484,walk
42005,1702557545,12.5324957,41.8413696,walk
42006,1702557654,12.5325925,41.8414356,walk
42007,1702557656,12.5312571,41.8426063,walk
42008,1702557664,12.530755,41.8430605,walk
42009,1702557669,12.5305492,41.8432432,walk
42010,1702557692,12.5292266,41.8444303,walk
42011,1702557698,12.5291954,41.8444579,walk
42012,1702557788,12.528063,41.8451556,walk
42013,1702557815,12.5282703,41.8452761,walk
42014,1702557816,12.5282073,41.8453319,walk
42015,1702557881,12.5250737,41.8456541,walk
42016,1702557916,12.5249479,41.8457268,walk
42017,1702557940,12.525199,41.8458695,walk
42018,1702557943,12.5250794,41.8458991,walk
42019,1702558025,12.5258967,41.8464203,walk
42020,1702558050,12.5264319,41.8469003,walk
42021,1702599606,12.533679,41.8407829,walk
42022,1702599615,12.5340722,41.8401758,walk
42023,1702599631,12.5349789,41.8394459,walk
42024,1702599693,12.5348686,41.8393699,walk
42025,1702599711,12.5350939,41.8396784,walk
42026,1702599722,12.5341771,41.8399653,walk
42027,1702599739,12.5340638,41.8400684,walk
42028,1702599748,12.5339991,41.8401284,walk
42029,1702599805,12.5356891,41.8404058,walk
42030,1702599833,12.5334658,41.8406272,walk
42031,1702599838,12.5334341,41.840655,walk
42032,1702599906,12.5336554,41.8407805,walk
42033,1702662853,12.483615,41.9007991,walk
42034,1702663724,12.4831291,41.9007241,walk
42035,1702671998,12.5358741,41.838569,walk
42036,1702672003,12.5375476,41.8371503,walk
42037,1702672005,12.538062,41.8366901,walk
42038,1702672009,12.538208,41.8365599,walk
42039,1702672018,12.5385453,41.8362674,walk
42040,1702672022,12.5357886,41.8384904,walk
42041,1702672091,12.5384654,41.836184,walk
42042,1702672115,12.5381031,41.8364956,walk
42043,1702672122,12.5379587,41.8366246,walk
42044,1702672157,12.5374437,41.8370834,walk
42045,1702672166,12.528672,41.8371971,walk
42046,1702672175,12.5378094,41.8373348,walk
42047,1702672180,12.5370398,41.8374454,walk
42048,1702672181,12.5370029,41.8374793,walk
42049,1702672237,12.5358329,41.8385195,walk
42050,1702680921,12.5400449,41.8349602,walk
42051,1702680922,12.5399085,41.8348957,walk
42052,1702680942,12.5412157,41.835873,walk
42053,1702680944,12.5411459,41.8358808,walk
42054,1702758604,12.5412651,41.8338544,walk
42055,1702758610,12.5415853,41.8335639,walk
42056,1702758614,12.5421051,41.8330777,walk
42057,1702758620,12.5426539,41.8325974,walk
42058,1702758624,12.5433885,41.8319969,walk
42059,1702758634,12.5420774,41.8327226,walk
42060,1702758637,12.54267,41.8322379,walk
42061,1702758652,12.5459873,41.8294743,walk
42062,1702758657,12.5460707,41.8295196,walk
42063,1702758729,12.5440997,41.8312557,walk
42064,1702758798,12.5419204,41.8317637,walk
42065,1702758819,12.5432605,41.8319126,walk
42066,1702758862,12.5428034,41.8323223,walk
42067,1702758874,12.5425585,41.8325383,walk
42068,1702758887,12.5422393,41.8328199,walk
42069,1702758901,12.5420104,41.8330218,walk
42070,1702758909,12.5421932,41.8331117,walk
42071,1702758934,12.5441718,41.8334089,walk
42072,1702758937,12.5414733,41.8334955,walk
42073,1702758944,12.5416452,41.8336006,walk
42074,1702758954,12.541148,41.8337824,walk
42075,1702758958,12.543013,41.8339758,walk
42076,1702759071,12.5232146,41.8490718,walk
42077,1702759084,12.5230734,41.8492932,walk
42078,1702759086,12.5232498,41.8493999,walk
42079,1702869953,12.5270606,41.8525138,walk
42080,1702869961,12.5283612,41.8534892,walk
42081,1702869977,12.52827,41.8535603,walk
42082,1702870137,12.5291739,41.856808,walk
42083,1702870686,12.5204646,41.86075,walk
42084,1702926281,12.519676,41.8623138,walk
42085,1703071005,12.5135774,41.911796,walk
42086,1703071009,12.5121812,41.9122958,walk
42087,1703071041,12.5119827,41.9121461,walk
42088,1703071077,12.5099226,41.9133958,walk
42089,1703071110,12.5121884,41.9124087,walk
42090,1703071139,12.5101445,41.9138399,walk
42091,1703090046,12.4759586,41.9020746,walk
42092,1703090049,12.4760807,41.9020962,walk
42093,1703090053,12.4758289,41.9022392,walk
42094,1703090057,12.4758412,41.9022869,walk
42095,1703090061,12.4760225,41.9022977,walk
42096,1703104137,12.4775531,41.9021571,walk
42097,1704109783,12.5550349,41.8214121,walk
42098,1705520480,12.4151737,41.8088494,walk
42099,1705520730,12.4190071,41.8230684,walk
42100,1705535858,12.484274,41.8668498,walk
42101,1705535864,12.4841987,41.8668505,walk
42102,1705650071,12.4967173,41.8711866,walk
42103,1705650072,12.496622,41.871199,walk
42104,1705650075,12.4962233,41.8712177,walk
42105,1705650086,12.4967298,41.8713919,walk
42106,1705673338,12.5528409,41.8619068,walk
42107,1709242935,12.4816076,41.9163759,walk
42108,1709242939,12.4817199,41.9164381,walk
42109,1709242944,12.4813503,41.9167221,walk
42110,1709242945,12.4819266,41.91674,walk
42111,1709271037,12.5041852,41.888056,walk
42112,1710035214,12.5256349,41.9081771,walk
42113,1710035222,12.5257337,41.9082185,walk
42114,1710035227,12.5254573,41.9083716,walk
42115,1710035231,12.5256225,41.9083866,walk
42116,1710035268,12.5271474,41.9114526,walk
42117,1710105995,12.4881137,41.8853417,walk
42118,1710126302,12.4449206,41.7945107,walk
42119,1711172665,12.4311212,41.7927331,walk
42120,1711172668,12.4317969,41.7933651,walk
42121,1711179441,12.4422469,41.8005338,walk
42122,1711448963,12.4366348,41.8035455,walk
42123,1711525803,12.4508939,41.8081842,walk
42124,1711525807,12.4492166,41.8092751,walk
42125,1711525813,12.4512718,41.8096552,walk
42126,1711893802,12.4743134,41.8838689,walk
42127,1711893803,12.4741577,41.8839725,walk
42128,1711933913,12.5130278,41.8828948,walk
42129,1711933915,12.513239,41.8830358,walk
42130,1712117742,12.5018722,41.8851765,walk
42131,1712117797,12.5020059,41.8853608,walk
42132,1712117834,12.501873,41.8854644,walk
42133,1712117835,12.5016734,41.8854657,walk
42134,1712117846,12.501903,41.8854939,walk
42135,1712117857,12.5024088,41.8855318,walk
42136,1712117872,12.5016685,41.8855936,walk
42137,1712117877,12.5025524,41.885615,walk
42138,1712117887,12.5017986,41.8856454,walk
42139,1712117930,12.5016352,41.8858695,walk
42140,1712117943,12.5016848,41.8858883,walk
42141,1712117977,12.5031313,41.8860062,walk
42142,1712117988,12.5020546,41.8860284,walk
42143,1712117995,12.5021075,41.8860484,walk
42144,1712118023,12.5032773,41.8861107,walk
42145,1712118047,12.5033562,41.8861526,walk
42146,1712118062,12.5033948,41.8861821,walk
42147,1712118079,12.5011144,41.8862035,walk
42148,1712118316,12.5022072,41.8863865,walk
42149,1712118335,12.503239,41.8863961,walk
42150,1712118350,12.5032142,41.8863973,walk
42151,1712118351,12.5028331,41.886398,walk
42152,1712118505,12.5009496,41.8864556,walk
42153,1712118591,12.5029697,41.8865045,walk
42154,1712118626,12.5021021,41.8865373,walk
42155,1712118654,12.503033,41.8865538,walk
42156,1712118671,12.5034579,41.8865617,walk
42157,1712118761,12.503395,41.8865992,walk
42158,1712118804,12.50311,41.8866174,walk
42159,1712118986,12.5032199,41.886749,walk
42160,1712118988,12.5035103,41.8867532,walk
42161,1712119004,12.5027542,41.8867668,walk
42162,1712119137,12.5028457,41.8868382,walk
42163,1712119148,12.5028568,41.8868469,walk
42164,1712119157,12.5033329,41.8868483,walk
42165,1712119261,12.5029475,41.8869047,walk
42166,1712119277,12.5029688,41.8869183,walk
42167,1712119285,12.5029416,41.8869386,walk
42168,1712119328,12.5030759,41.8869861,walk
42169,1712119336,12.502885,41.8869897,walk
42170,1712119344,12.5035018,41.8869967,walk
42171,1712119367,12.5035001,41.887044,walk
42172,1712119394,12.5027465,41.8871407,walk
42173,1712119403,12.5027257,41.8871689,walk
42174,1712119422,12.5026624,41.8872706,walk
42175,1712770389,12.4491406,41.8659603,walk
42176,1712770415,12.4621679,41.8850496,walk
42177,1713484787,12.5008677,41.8842134,walk
42178,1713484791,12.5006072,41.8844929,walk
42179,1713484797,12.5005117,41.8845852,walk
42180,1713484816,12.5005161,41.8846556,walk
42181,1713484817,12.5005073,41.8846669,walk
42182,1713484818,12.5005352,41.8846792,walk
42183,1713484835,12.5006661,41.8847371,walk
42184,1713484838,12.5004828,41.8847456,walk
42185,1713484844,12.500608,41.8847998,walk
42186,1713484857,12.5006618,41.8848231,walk
42187,1713484859,12.5006676,41.8848257,walk
42188,1713484907,12.5004427,41.8850411,walk
42189,1713484934,12.5017102,41.8851992,walk
42190,1713484936,12.5017148,41.8852014,walk
42191,1713484944,12.5017975,41.885242,walk
42192,1713485041,12.4998591,41.8857027,walk
42193,1713485044,12.5000247,41.8857523,walk
42194,1713485069,12.4999998,41.8857948,walk
42195,1713485070,12.5003789,41.885801,walk
42196,1713485113,12.5008673,41.8859766,walk
42197,1713485218,12.4996672,41.8863607,walk
42198,1713485228,12.4996521,41.8863865,walk
42199,1713485249,12.4996307,41.8864229,walk
42200,1713485271,12.4995977,41.8864823,walk
42201,1714581458,12.5516223,41.8387649,walk
42202,1714581491,12.5516866,41.8387649,walk
42203,1714581498,12.553007,41.8387649,walk
42204,1714581504,12.551529,41.8387717,walk
42205,1714581520,12.5530092,41.8390422,walk
42206,1714581522,12.5522107,41.8390423,walk
42207,1714581528,12.5526014,41.8390457,walk
42208,1714925955,12.5554412,41.8345269,walk
42209,1714925956,12.5561946,41.8351896,walk
42210,1714925962,12.5565799,41.8353277,walk
42211,1714925982,12.5572713,41.8354256,walk
42212,1714925988,12.5569897,41.8355432,walk
42213,1714925990,12.5569482,41.8355791,walk
42214,1714925994,12.5571102,41.8356065,walk
42215,1714926004,12.5569603,41.8359701,walk
42216,1714926005,12.5570022,41.8359912,walk
42217,1714926016,12.5578308,41.8364067,walk
42218,1714926018,12.5579954,41.8364893,walk
42219,1714926023,12.5581307,41.8365572,walk
42220,1714926034,12.5528167,41.8394606,walk
42221,1714926043,12.5522524,41.8394756,walk
42222,1714926072,12.551807,41.8396853,walk
42223,1714926086,12.5518803,41.8398912,walk
42224,1714926090,12.55174,41.8399033,walk
42225,1714926096,12.5514128,41.8402552,walk
42226,1714926099,12.5506511,41.8402698,walk
42227,1714926107,12.5517647,41.8417022,walk
42228,1714926124,12.5517582,41.8418055,walk
42229,1716034920,12.4416724,41.9041988,walk
42230,1716034967,12.4412529,41.9046771,walk
42231,1716034983,12.4397097,41.9083371,walk
42232,1716354044,12.4732549,41.9105386,walk
42233,1716354048,12.473997,41.9107824,walk
42234,1716354061,12.4747318,41.9110092,walk
42235,1716874453,12.5904641,41.8674967,walk
42236,1716874752,12.5363718,41.8828257,walk
42237,1716874771,12.5334502,41.8874833,walk
42238,1716874779,12.5327424,41.8876365,walk
42239,1716874790,12.5337247,41.8882047,walk
42240,1716874794,12.5337271,41.8888227,walk
42241,1717114502,12.5167969,41.8709579,walk
42242,1717607295,12.4136642,41.936275,walk
42243,1717607320,12.4143964,41.9367522,walk
42244,1717607424,12.4116061,41.9375223,walk
42245,1717641400,12.422747,41.9304068,walk
42246,1717705372,12.4724811,41.8952332,walk
42247,1717705374,12.4718031,41.8956127,walk
42248,1717705376,12.4766308,41.899132,walk
42249,1717705378,12.4769196,41.8991492,walk
42250,1717705381,12.477035,41.8991629,walk
42251,1717705383,12.4766016,41.899439,walk
42252,1717705384,12.4768712,41.8994582,walk
42253,1717705387,12.4765047,41.8995232,walk
42254,1717705396,12.4802545,41.9012017,walk
42255,1718118269,12.3739966,41.9147327,walk
42256,1718118273,12.3746174,41.9147768,walk
42257,1718118280,12.3746095,41.916086,walk
42258,1718118286,12.3739591,41.9162248,walk
42259,1719138801,12.5010826,41.9021591,walk
42260,1719138837,12.5004794,41.9028411,walk
42261,1719138882,12.5003615,41.9021488,walk
42262,1719138896,12.500549,41.9021618,walk
42263,1719138913,12.5010092,41.9023325,walk
42264,1719138929,12.5003639,41.9023019,walk
42265,1719138931,12.5002752,41.9022032,walk
42266,1721624993,12.490253,41.929525,walk
42267,1721625017,12.4914921,41.9297485,walk
42268,1722190250,12.4629601,41.9069385,walk
42269,1722985993,12.4766908,41.8193321,walk
42270,1722986012,12.4795241,41.8194,walk
42271,1722986015,12.4793539,41.8198069,walk
42272,1723057195,12.4040443,41.7946859,walk
42273,1723057198,12.4040645,41.7947182,walk
42274,1723758046,12.5348004,41.9069004,walk
42275,1723798962,12.5318959,41.9031671,walk
42276,1723798971,12.5323681,41.9037777,walk
42277,1723799032,12.5324484,41.9061549,walk
42278,1728583012,12.5157045,41.9515604,walk
42279,1728583016,12.5154113,41.9516251,walk
42280,1728583029,12.5174968,41.9540585,walk
42281,1728583031,12.5178877,41.9540618,walk
42282,1728583035,12.5176063,41.9540737,walk
42283,1728583045,12.5176419,41.9541478,walk
42284,1728583046,12.5174272,41.9541491,walk
42285,1728583058,12.5175387,41.9542155,walk
42286,1728583059,12.5174085,41.9542308,walk
42287,1728583063,12.5178008,41.9542693,walk
42288,1728583068,12.5179715,41.9543903,walk
42289,1728585477,12.5549187,41.9532709,walk
42290,1728585492,12.5527438,41.9535005,walk
42291,1730483992,12.5805633,41.8309411,walk
42292,1730483993,12.5790579,41.8325578,walk
42293,1730544520,12.5511577,41.8775642,walk
42294,1730544525,12.5510214,41.8775936,walk
42295,1730544527,12.5511786,41.8776065,walk
42296,1730544545,12.5512031,41.8776675,walk
42297,1730544551,12.5516684,41.8777008,walk
42298,1730544564,12.5515543,41.8777262,walk
42299,1730544570,12.5506019,41.8777523,walk
42300,1730544575,12.5516906,41.8777779,walk
42301,1730544584,12.5491988,41.877792,walk
42302,1730544586,12.5516003,41.8778011,walk
42303,1730544594,12.5520074,41.8779235,walk
42304,1730544606,12.5522398,41.8780591,walk
42305,1730544614,12.5494418,41.8781103,walk
42306,1730544623,12.5515754,41.8781927,walk
42307,1730544625,12.5495369,41.8782055,walk
42308,1730544639,12.5511731,41.8782852,walk
42309,1730544646,12.5507058,41.8783926,walk
42310,1730544656,12.5502894,41.878478,walk
42311,1730544658,12.5510075,41.8784807,walk
42312,1730544667,12.5498273,41.878573,walk
42313,1730544670,12.5495576,41.8785883,walk
42314,1730544674,12.549285,41.8786015,walk
42315,1730544706,12.54967,41.8788371,walk
42316,1730544708,12.5498666,41.8788647,walk
42317,1730544754,12.548999,41.8791452,walk
42318,1730544758,12.5504206,41.8791461,walk
42319,1730544773,12.5494225,41.879247,walk
42320,1730544794,12.549067,41.8793972,walk
42321,1730544802,12.5500299,41.8794856,walk
42322,1730544817,12.5527843,41.8795797,walk
42323,1730544823,12.5524229,41.8796373,walk
42324,1730544833,12.5522108,41.8796766,walk
42325,1730544836,12.5497218,41.8796969,walk
42326,1730544840,12.5514867,41.8797333,walk
42327,1730544852,12.5514929,41.8797839,walk
42328,1730544854,12.5515541,41.8798067,walk
42329,1730544863,12.5522098,41.8798503,walk
42330,1730544881,12.5492184,41.8799291,walk
42331,1730544886,12.5503754,41.8799517,walk
42332,1730544888,12.5517978,41.879965,walk
42333,1730544900,12.5492756,41.8801096,walk
42334,1730544905,12.5504901,41.8802518,walk
42335,1730544922,12.5519492,41.8809792,walk
42336,1730544929,12.5520514,41.8812519,walk
42337,1730544940,12.5510625,41.8813161,walk
42338,1730544944,12.5508688,41.8813346,walk
42339,1730544964,12.5499511,41.8814622,walk
42340,1730544978,12.5526977,41.8817042,walk
42341,1730544980,12.5526124,41.8817749,walk
42342,1730544983,12.5525218,41.88185,walk
42343,1730544991,12.5531896,41.8819851,walk
42344,1730545004,12.5529763,41.8821314,walk
42345,1730545009,12.5529598,41.8822848,walk
42346,1730545010,12.5531375,41.8822923,walk
42347,1730545020,12.5531156,41.8824524,walk
42348,1731107032,12.502686,41.8403101,walk
42349,1731107069,12.4879771,41.8461356,walk
42350,1731107072,12.4878832,41.8462047,walk
42351,1731107074,12.489948,41.8489148,walk
42352,1731107079,12.4873942,41.8549136,walk
42353,1731724939,12.4619454,41.9133083,walk
42354,1731724953,12.4617486,41.9134578,walk
42355,1731824806,12.4652741,41.912892,walk
42356,1731824809,12.4674645,41.913459,walk
42357,1733524706,12.5668902,41.8857671,walk
42358,1733524827,12.5675544,41.8857348,walk
42359,1733524832,12.5677788,41.8857753,walk
42360,1733524872,12.5417989,41.8871656,walk
42361,1733524878,12.5418173,41.8873591,walk
42362,1735869155,12.5278563,41.9142052,walk
42363,1735869157,12.5277069,41.9142442,walk
42364,1735869159,12.5278384,41.9143181,walk
42365,1735869160,12.52639,41.9159528,walk
42366,1735869163,12.5273755,41.916344,walk
42367,1736266630,12.4780295,41.8584323,walk
42368,1736266634,12.4781545,41.8589521,walk
42369,1736266638,12.4778867,41.8590016,walk
42370,1738180298,12.5869736,41.9049302,walk
42371,1738180303,12.5871077,41.9050081,walk
42372,1738180312,12.5867848,41.9053882,walk
42373,1738180335,12.6124526,41.9088172,walk
42374,1738180336,12.6123699,41.9088514,walk
42375,1738180337,12.6128045,41.9092558,walk
42376,1738180338,12.6127219,41.9092918,walk
42377,1738180339,12.613033,41.9095289,walk
42378,1738180341,12.6099956,41.9097563,walk
42379,1738180344,12.6097886,41.9099976,walk
42380,1738180345,12.6096838,41.9101288,walk
42381,1738180346,12.6097388,41.9101401,walk
42382,1738180350,12.6112668,41.9106585,walk
42383,1738180355,12.6080489,41.91079,walk
42384,1738180361,12.6080325,41.9108733,walk
42385,1738180362,12.6082499,41.9108946,walk
42386,1738180367,12.6081147,41.9109311,walk
42387,1738180368,12.608168,41.9109334,walk
42388,1738180370,12.6132051,41.9110295,walk
42389,1738293923,12.520741,41.8834119,walk
42390,1738293930,12.5215881,41.8859386,walk
42391,1738385528,12.5074211,41.887049,walk
42392,1741103807,12.4005573,41.9258189,walk
42393,1741103888,12.4020072,41.9279762,walk
42394,1741619940,12.4862054,41.9086841,walk
42395,1741619986,12.4879117,41.9094554,walk
42396,1742056054,12.6091896,41.846075,walk
42397,1742056055,12.6114929,41.8455734,walk
42398,1742056067,12.6087833,41.8485712,walk
42399,1742056100,12.6100818,41.8477266,walk
42400,1742056111,12.6101021,41.847996,walk
42401,1742056126,12.6078826,41.8466397,walk
42402,1742056131,12.6115854,41.8474862,walk
42403,1742056161,12.6076967,41.846695,walk
42404,1742056212,12.6107598,41.847714,walk
42405,1742056278,12.6081903,41.8464433,walk
42406,1742056279,12.6099873,41.8480577,walk
42407,1742056330,12.6076216,41.8465711,walk
42408,1742056331,12.6078182,41.8465637,walk
42409,1742056332,12.6080167,41.8465038,walk
42410,1742056339,12.60836,41.8463759,walk
42411,1743772737,12.5574218,41.8755341,walk
42412,1744054692,12.4967325,41.8581772,walk
42413,1744054696,12.4966831,41.8584129,walk
42414,1746114164,12.5468397,41.8975411,walk
42415,1746114178,12.5468038,41.8975501,walk
42416,1747151033,12.4813791,41.9558635,walk
42417,1747151034,12.4816553,41.9559307,walk
42418,1747151035,12.4812511,41.95599,walk
42419,1747151037,12.482142,41.9560696,walk
42420,1747151038,12.4823969,41.9561461,walk
42421,1747151039,12.4808774,41.9563062,walk
42422,1748448218,12.4803622,41.8256594,walk
42423,1748448220,12.4803497,41.8257436,walk
42424,1748448221,12.4803407,41.8258041,walk
42425,1748448224,12.4803298,41.8258775,walk
42426,1748448227,12.4803197,41.8259453,walk
42427,1748448229,12.4803096,41.8260133,walk
42428,1748448232,12.4802955,41.826092,walk
42429,1748448236,12.4802749,41.8261958,walk
42430,1748448238,12.4802629,41.8262563,walk
42431,1748448241,12.4802482,41.8263308,walk
42432,1748448243,12.4802365,41.8263898,walk
42433,1748448245,12.480223,41.826458,walk
42434,1749736290,12.5599029,41.9368314,walk
42435,1749926771,12.4920657,41.8566897,walk
42436,1749926775,12.4921842,41.8567717,walk
42437,1749926777,12.4912382,41.8573367,walk
42438,1749926784,12.4913473,41.8574114,walk
42439,1750878299,12.4328926,41.8072955,walk
42440,1750944521,12.4665249,41.8230751,walk
42441,1750944526,12.4668484,41.8233277,walk
42442,1750944527,12.4670515,41.8234109,walk
42443,1750944528,12.4664057,41.8234369,walk
42444,1750944529,12.465234,41.8235016,walk
42445,1750944530,12.4671898,41.8235106,walk
42446,1750944535,12.4645747,41.8236748,walk
42447,1750944536,12.4661309,41.8236756,walk
42448,1750944540,12.4653258,41.8237669,walk
42449,1750944542,12.4662044,41.8238153,walk
42450,1750944546,12.4665786,41.8238806,walk
42451,1750944548,12.4653156,41.8239127,walk
42452,1750944549,12.4664379,41.8239219,walk
42453,1750944552,12.4662843,41.8239671,walk
42454,1750944554,12.4645397,41.8239948,walk
42455,1750944555,12.466641,41.8239968,walk
42456,1750944557,12.4664885,41.8240428,walk
42457,1750944559,12.4654142,41.8240479,walk
42458,1750944563,12.4644966,41.8241348,walk
42459,1750944566,12.465398,41.8242238,walk
42460,1750944568,12.4652268,41.824274,walk
