osmid,x,y
376662363,12.4496832,41.864835
376662377,12.4498872,41.864423
376662389,12.4500429,41.8644684
376663851,12.4511833,41.8631221
376663867,12.4513077,41.8632125
376668904,12.4529535,41.8621524
376668933,12.4525924,41.8621639
376668954,12.4524444,41.8620568
376676438,12.4504573,41.8666089
376676448,12.4500073,41.8664677
376676462,12.4501006,41.8663634
376681413,12.449394,41.8655431
376681430,12.4495504,41.865864
376694299,12.4489397,41.8654155
376694320,12.4480728,41.8637578
376694343,12.4481995,41.8637043
376699805,12.4459914,41.862317
376699821,12.4460606,41.862206
376699833,12.4454522,41.8621319
376699845,12.4455145,41.8620237
376709173,12.4430888,41.8598794
376709249,12.4430013,41.8594693
376709260,12.4434057,41.8597451
376714780,12.441928,41.8584034
376714806,12.4418339,41.8584793
376722191,12.4402837,41.8556843
376750215,12.4552525,41.8428945
376897894,12.4604471,41.8994235
376897905,12.4604712,41.8992482
376919073,12.4249118,41.9242089
376963739,12.4225447,41.9155382
376963780,12.4229758,41.9153642
376963797,12.4234531,41.9160554
376964113,12.4231061,41.9171693
376964205,12.4225422,41.9168877
376973480,12.4224734,41.9186331
376973497,12.4226713,41.9191007
376973613,12.422455,41.9174307
377010965,12.4235491,41.9219897
377033817,12.434804,41.8901482
377037763,12.4259792,41.8765911
377066790,12.445179,41.9048416
377066810,12.4454241,41.9050055
377070181,12.4440623,41.9058586
377079577,12.4464916,41.9091792
377097344,12.4485668,41.909492
377097366,12.4484492,41.9093394
377097401,12.4478139,41.9091878
377097546,12.4479524,41.9086507
377097568,12.44809,41.9087832
377097584,12.4482383,41.9092957
377122505,12.4496885,41.9074866
377122518,12.4501125,41.9074135
377122738,12.4484459,41.9065949
377122781,12.4489028,41.9065325
377122797,12.4484499,41.9067671
377122946,12.4490857,41.9065052
377126212,12.4493954,41.9070165
377126226,12.4495767,41.9076293
377136431,12.4470781,41.9065619
377136443,12.4465149,41.9059846
377136454,12.4460059,41.9054809
377136465,12.4458793,41.9045914
377136499,12.4465804,41.9051746
377136520,12.4470891,41.9056694
377136539,12.4476613,41.9062401
377164460,12.4455397,41.9096662
377164477,12.4458836,41.9094954
377178050,12.4475542,41.9102828
378080941,12.4693902,41.917152
378080953,12.4687091,41.9179612
378093489,12.4716038,41.9145243
378119339,12.4725467,41.9109922
378152215,12.4738346,41.911222
378152302,12.4714384,41.9098561
378152310,12.4715532,41.9095172
378152318,12.4711477,41.9095412
378275311,12.4759498,41.9116484
378335609,12.4605053,41.8920767
378336872,12.4608652,41.8910116
378341514,12.4608356,41.8872107
378341523,12.461201,41.8872562
378341539,12.4610441,41.8866459
378341550,12.4613446,41.8867111
378356446,12.4643211,41.9025076
378356458,12.4643315,41.9022788
378361675,12.4665458,41.9053229
378383090,12.4625681,41.9479727
378405030,12.4692936,41.9483144
378405046,12.469661,41.9482374
378484199,12.4511395,41.8987001
378484206,12.4504354,41.8988566
378484227,12.450528,41.8997479
379739546,12.574713,41.943627
379747965,12.6161244,41.9724692
379747966,12.6134038,41.9728316
379748116,12.6184324,41.9746356
379748117,12.6176229,41.9734801
379748652,12.6185447,41.9722603
379749702,12.6179126,41.9715705
379754810,12.6167455,41.9811725
379772309,12.5776522,41.9463654
380422635,12.5077945,41.9168243
380422640,12.5067685,41.9174521
382007258,12.5457014,41.8395471
382007259,12.5454725,41.839747
382204413,12.4254683,41.8834655
383213434,12.4640006,41.8497538
383407968,12.4999646,41.90539
383407972,12.5001985,41.9050413
383407974,12.4995423,41.9045769
383407976,12.5004828,41.9052204
383923231,12.5340703,41.9082663
383929002,12.5275625,41.926452
383929003,12.5275872,41.9262104
383971456,12.4397889,41.9340032
384482910,12.5166693,41.9316043
384482914,12.5170735,41.9313151
384482918,12.5174002,41.9310987
384972366,12.4701883,41.8876407
384975541,12.4695129,41.8978768
384975542,12.4719467,41.890849
384977188,12.4682848,41.8892331
385011801,12.4690639,41.8902762
385013848,12.4699827,41.8900727
385017212,12.5585242,41.8527232
385018026,12.4733328,41.8895288
385018029,12.4733375,41.8900943
385018030,12.4711098,41.8891259
385018536,12.5583965,41.8530357
385018537,12.5586088,41.8529046
385018538,12.559239,41.8524776
385018539,12.5576239,41.8534162
385019061,12.5597322,41.85542
385020824,12.5596187,41.8517334
385020937,12.4660431,41.8945662
385020938,12.4665908,41.8948046
385021149,12.5552797,41.8545739
385022096,12.5555411,41.8529207
385023843,12.5513449,41.857855
385023850,12.5529997,41.858974
385023851,12.5531761,41.8589103
385089661,12.4660384,41.8738811
385095111,12.4656269,41.8768521
385100233,12.4658363,41.8785238
385100234,12.46711,41.8808108
385100236,12.4667129,41.8803141
385100238,12.4665157,41.8796284
385100239,12.4668923,41.8796138
385100241,12.4657344,41.8807202
385100243,12.4671462,41.8808736
385100244,12.4664465,41.8811695
385100247,12.4681571,41.882207
385104150,12.4696908,41.8834344
385104151,12.470031,41.8836627
385104475,12.4695995,41.8834732
385113470,12.4721657,41.8866147
385123726,12.4738367,41.8885309
385123727,12.4739896,41.8885324
385125939,12.4745202,41.8887092
385132420,12.4770571,41.8887995
385141111,12.4779988,41.8891795
385149638,12.4772643,41.8862377
385184699,12.4562255,41.8851377
385184700,12.4562176,41.8850509
385184701,12.4553112,41.8845516
385184702,12.4555921,41.8844846
385184703,12.4560673,41.8852539
385767706,12.466132,41.8897012
385767742,12.4847466,41.8945674
385767743,12.4819046,41.8973419
385767744,12.4830814,41.8976561
386683333,12.50753,41.9150708
386686685,12.50679,41.9158713
386686689,12.5066143,41.9157961
387192555,12.4136039,41.9288675
387192715,12.4013906,41.9305093
387192727,12.4015404,41.930612
387192728,12.4020266,41.9302375
387430860,12.467208,41.8709106
387430932,12.4704297,41.8713215
387731425,12.4016361,41.9296676
387731436,12.3991033,41.9284913
387735994,12.4017252,41.9297985
387736579,12.3946639,41.930585
387736580,12.3949866,41.9307168
388300197,12.4086551,41.9066591
388300448,12.408294,41.9066121
388303366,12.5564553,41.9622047
388309727,12.3981629,41.9294317
388309747,12.3983838,41.9292809
388457539,12.4674684,41.8995477
388829757,12.5055951,41.9282689
388829771,12.5050687,41.9285876
388829773,12.5049301,41.928613
388829787,12.5054712,41.9290033
388829808,12.5051507,41.9290857
388829811,12.505382,41.9296602
388829833,12.5051233,41.9277754
388829843,12.5077211,41.9288989
388829845,12.5074283,41.929086
388829851,12.5073282,41.9297042
388846049,12.5451537,41.9258235
388846051,12.5452987,41.9260214
388870116,12.4834298,41.8607919
388888772,12.4561906,41.8853736
388986508,12.4750486,41.8571244
388986509,12.4750362,41.8569173
389154416,12.5425088,41.8926823
389154842,12.5416591,41.8935887
389154843,12.5418239,41.8935993
390225162,12.4003447,41.9308916
390225521,12.3997394,41.9312548
390225522,12.400459,41.9310044
390225524,12.3998576,41.931349
390225525,12.4002385,41.9307737
390225545,12.3996169,41.931128
390225876,12.3978142,41.9291258
390225897,12.3980613,41.9289684
390311868,12.4447367,41.9090087
391278622,12.4802425,41.8472005
391278623,12.4801594,41.8470064
391278624,12.4802543,41.8469259
391278625,12.4805277,41.8469753
391278626,12.4797884,41.8467397
391278627,12.4794943,41.8466834
391278628,12.479759,41.8464302
391278629,12.479869,41.8466518
391279328,12.4758971,41.8467704
391279332,12.4756554,41.8468051
391279333,12.4755461,41.847056
391280340,12.4731531,41.8384046
391280341,12.4732136,41.8382408
391280342,12.4733339,41.8382154
391280343,12.4735275,41.838274
391280344,12.4734326,41.8386601
391280345,12.4732469,41.838606
391280346,12.4736313,41.8384823
391280347,12.4735419,41.8386271
391284473,12.4729284,41.8371025
391284474,12.4727968,41.8371519
391284475,12.4726481,41.837183
391284476,12.4725211,41.8372303
391286009,12.4723873,41.8369729
391286010,12.4727847,41.8368117
391286027,12.4722444,41.8357213
391286034,12.4719943,41.8352237
391286035,12.4715072,41.8353625
391286042,12.4717591,41.8358573
391287246,12.4718452,41.8360118
391623835,12.6149282,41.9726535
393179292,12.5237594,41.8871187
393180370,12.4843271,41.8865013
394259724,12.5210845,41.8977926
394259726,12.5209127,41.8986573
394259733,12.5211779,41.8978567
394259735,12.5207411,41.8986208
394259737,12.5208735,41.8982549
394259747,12.5210369,41.8990342
394259754,12.5206129,41.9010746
394259758,12.5205862,41.9010038
394259765,12.5200142,41.9014269
394259766,12.5219945,41.9018412
394259777,12.5220853,41.9018613
394259779,12.5226657,41.9019799
394259788,12.5219248,41.9021578
394259789,12.5220289,41.9018853
394259791,12.5220552,41.9018185
394259793,12.5222125,41.9014031
394259802,12.5214276,41.9017233
394259811,12.5221607,41.9015391
394259813,12.5212459,41.9016853
394259814,12.5230962,41.9015854
394259816,12.5238882,41.9016178
394259818,12.5261665,41.9020835
394259820,12.5259469,41.9026484
394259822,12.5244407,41.9023469
394259828,12.523244,41.9020029
394259831,12.5312499,41.9037284
394259833,12.5267127,41.9028084
394259835,12.5266872,41.9034148
394259839,12.5254625,41.9037822
394259841,12.5266467,41.9039953
394259842,12.5265353,41.9054185
394259844,12.5261579,41.9064811
394259852,12.5260713,41.9067629
394259853,12.5255513,41.907832
394259859,12.5257632,41.9078914
394259861,12.5258243,41.9076118
394259863,12.5268919,41.9079479
394259867,12.5270672,41.9074729
394259874,12.5272999,41.907216
394259878,12.527235,41.9070599
394259879,12.5286385,41.9032044
394259880,12.5278627,41.9035011
394259881,12.5291278,41.9037485
394259882,12.5287306,41.9049227
394259883,12.5295432,41.9050845
394259885,12.5304801,41.9023167
394259888,12.5309652,41.9030418
394259889,12.5288472,41.9026251
394259890,12.5293933,41.9010644
394259891,12.5284839,41.9036258
394259892,12.5276464,41.9040628
394259893,12.5297447,41.9044844
394259894,12.5289328,41.904325
394259895,12.5282898,41.904193
394259898,12.5309105,41.9064537
394259902,12.5319617,41.9044836
394259903,12.5322762,41.9045333
394259905,12.5322903,41.9046649
394259932,12.5314795,41.9039997
394259938,12.5307859,41.9070283
394259942,12.5288272,41.9009443
394259944,12.5286693,41.9013631
394259945,12.5292385,41.9014799
394259949,12.5265017,41.8989956
394259951,12.526076,41.9001155
394259953,12.5278326,41.9004875
394259955,12.5212831,41.8990497
394259961,12.5262928,41.8995535
394259962,12.5227892,41.8974969
394259964,12.5221306,41.8992709
394259966,12.522336,41.8987104
394259968,12.5225418,41.8981588
394259974,12.5251897,41.8979955
394259976,12.5249476,41.8986702
394259993,12.5275897,41.8998278
394259995,12.5288495,41.9008899
394259999,12.5279364,41.9007514
394260017,12.5207246,41.9006238
394260019,12.5223816,41.9009534
394260023,12.5227055,41.902456
394260028,12.5262101,41.9054671
394260035,12.5215622,41.9007883
394260038,12.5214003,41.9012379
394260080,12.529315,41.9061574
394260093,12.5302731,41.902903
394283950,12.4702493,41.8808553
394297709,12.5839945,41.9036181
394297711,12.5840295,41.9039223
394545327,12.5201529,41.9032843
394545542,12.5222447,41.9052168
394713807,12.4524843,41.8145033
394716696,12.4525853,41.8131232
394733441,12.4517566,41.8151648
394733443,12.4517574,41.8154409
394733445,12.451521,41.8150956
394733448,12.4516308,41.8155022
394733451,12.4514103,41.815485
394733456,12.4514677,41.8157905
394733458,12.4517789,41.8148578
394733999,12.4525305,41.8131103
394734004,12.4527308,41.8131397
394739374,12.4681616,41.8044038
394741527,12.4523116,41.8154071
394741528,12.4518172,41.8152485
394744155,12.4571233,41.8065317
394744156,12.457063,41.8066923
394747214,12.4537852,41.8076003
394747230,12.4498561,41.8035364
394747233,12.4542661,41.8077353
394749048,12.451765,41.8128147
394749051,12.450459,41.8123144
394794528,12.4135841,41.8459157
394794540,12.4134117,41.845744
395214811,12.507965,41.9160167
395215110,12.5515963,41.9753515
395215115,12.5517778,41.9755527
395215236,12.5483114,41.9744381
395215426,12.5413776,41.9743045
395215797,12.5431661,41.9718914
395229032,12.456912,41.8244536
395229033,12.4567959,41.8245848
398677807,12.4544004,41.8172854
398677818,12.4598185,41.8212777
398677879,12.4543235,41.8167436
398680370,12.4531967,41.815527
398710491,12.4561662,41.8204394
398710494,12.4566477,41.8199357
398710497,12.4557422,41.8202412
398710504,12.456104,41.8201733
398710529,12.4525696,41.8185216
398804402,12.4540454,41.8156387
398804408,12.4553927,41.8156418
398817419,12.4653181,41.8124904
398822188,12.4622917,41.8174996
398822193,12.4615754,41.8161607
398822196,12.4615954,41.8158779
398852417,12.460404,41.8139954
398852441,12.4560456,41.81562
398852446,12.4606427,41.8148101
398870981,12.4603445,41.8156714
398870982,12.4581574,41.8156127
398870990,12.4590092,41.8151328
398935415,12.4600324,41.8150779
398935443,12.4569478,41.8161645
398935451,12.4560508,41.8156799
398941521,12.4570171,41.8104787
398941522,12.4569394,41.8102539
398972512,12.4509263,41.8060583
398972517,12.4484853,41.8042156
398972533,12.4448394,41.8022001
399435351,12.4811712,41.8196357
399548451,12.4785308,41.8208073
399548461,12.4783265,41.8203755
399548465,12.4802905,41.8217859
399658539,12.4569207,41.8156843
400700006,12.4510008,41.8064144
400700015,12.4494185,41.8053211
400700018,12.4486478,41.806609
400700288,12.4497102,41.8039523
400700292,12.4493439,41.8036005
400701312,12.4472205,41.8036638
400701314,12.4463683,41.8032776
400702217,12.4574002,41.8085751
400883958,12.3797419,41.928674
401462807,12.5363943,41.903485
401488177,12.5345942,41.9097481
401488181,12.5346563,41.9098072
401492093,12.5364084,41.9083449
401493445,12.5367205,41.9087024
401499935,12.5475818,41.9098809
401501911,12.5561866,41.9132341
401503992,12.558262,41.9140913
401550433,12.5434265,41.9732145
401565504,12.5415737,41.9744951
401568183,12.5396078,41.9681552
401568184,12.5394896,41.9667689
401568197,12.5384776,41.9693451
401569661,12.5393492,41.9681769
401569662,12.5392668,41.9682972
401569667,12.5419121,41.9702589
401569668,12.5397344,41.9683086
401569670,12.5404217,41.9688387
401572400,12.5385301,41.9689677
401573814,12.5433325,41.9727077
401617290,12.4691136,41.9843182
401948342,12.4696291,41.8342694
401948343,12.4692705,41.8335882
401948344,12.4677488,41.8349427
401948346,12.4673257,41.8341224
401948347,12.4671851,41.8349955
401949156,12.4668162,41.8342636
401949159,12.4646974,41.8357261
401964946,12.4723027,41.8313614
401964947,12.4730125,41.8327253
401964949,12.4731473,41.8330173
401964951,12.4735263,41.8337209
401970739,12.4638124,41.8337939
402523036,12.5061901,41.8034094
402523038,12.5062445,41.8031467
402523040,12.5065155,41.8033069
402523042,12.5056687,41.803726
402543089,12.5111841,41.8592698
402553274,12.5197109,41.8630338
402553278,12.5203502,41.8668265
402553282,12.5209083,41.8667141
402558090,12.5189708,41.8678305
403784845,12.5394918,41.9684838
403796760,12.5355755,41.9658367
403796761,12.5330139,41.9675992
403796762,12.5317243,41.9685357
403796767,12.5325886,41.9652963
403796768,12.5342514,41.9666009
403796769,12.5343148,41.96666
403796772,12.5353699,41.9655449
403798044,12.5337508,41.9705381
403798045,12.5328628,41.9692188
403798046,12.5321397,41.9703746
403798047,12.5334259,41.9712503
403798454,12.5364268,41.9693034
403798455,12.5358644,41.9697811
403798456,12.5353391,41.9701745
403867832,12.5384926,41.9758928
403869135,12.5369411,41.9729005
403871121,12.5396142,41.9746416
403871128,12.5380133,41.9753283
403871129,12.5375669,41.9753065
403871148,12.5356382,41.9738573
403871158,12.5356043,41.973782
403872461,12.5334707,41.9766398
403872463,12.5355147,41.9768675
403872464,12.5364151,41.9767551
403873039,12.5345695,41.9742149
403873042,12.5333647,41.9766108
403876017,12.527366,41.9764922
403876028,12.5209777,41.9794335
403893213,12.5131977,41.9803945
403893217,12.5172618,41.9766765
403893219,12.5134963,41.9799227
403893224,12.5171888,41.9766078
403906701,12.5424636,41.9719214
403916664,12.5374672,41.9699033
403916684,12.5371209,41.9717366
403919895,12.5374584,41.9717992
403975322,12.5374957,41.9704957
403975333,12.5378879,41.9701876
403977766,12.5388636,41.9696072
404190788,12.5359572,41.9658162
404193982,12.5362669,41.9675467
404198462,12.5342059,41.9683447
404198464,12.534802,41.9688591
404198467,12.53479,41.9698163
404198470,12.5354056,41.9693825
404198472,12.53596,41.9690089
404738605,12.5380599,41.96998
404742358,12.5397246,41.9728944
404742647,12.5397232,41.9731602
404742800,12.5409664,41.9720386
404743195,12.5390857,41.9753928
404743200,12.5387768,41.9751832
404746280,12.5366506,41.9743716
404746281,12.5362163,41.9746532
404746283,12.5343221,41.9768092
404746286,12.5366627,41.97648
404746287,12.535095,41.975806
404746288,12.535892,41.9761388
404746289,12.5353154,41.9768733
404746290,12.5354837,41.9766444
404746291,12.5367542,41.9766855
404746293,12.5374838,41.9754394
406840177,12.4870042,41.8649559
408512819,12.3817622,41.9406448
408512821,12.3824722,41.9405966
408598087,12.4795407,41.8567132
408598090,12.478848,41.8577796
408598093,12.4741296,41.8570037
408598097,12.4748743,41.8569327
408598098,12.475157,41.8571148
408598102,12.4761666,41.8570255
408614935,12.4765833,41.894861
410175769,12.5393627,41.898825
410175770,12.5383683,41.8985862
410177960,12.5378131,41.8991992
410177961,12.5376472,41.8994886
410178683,12.5363456,41.9011439
410178687,12.5366574,41.9012356
410178689,12.5368133,41.9012635
410178691,12.5366836,41.9015415
410364278,12.4385809,41.8487479
410365810,12.4356414,41.8492107
410366188,12.4358342,41.8483826
410366719,12.4358183,41.8475631
410366720,12.4358974,41.8475635
410366721,12.435793,41.8467295
410433511,12.3874041,41.9069401
410433513,12.3877092,41.9068261
410433517,12.3875749,41.9070927
410433518,12.387437,41.9068687
410433519,12.3874967,41.9070728
410433520,12.3873255,41.9064645
410433727,12.3909971,41.9095864
410434269,12.3868931,41.9077719
410434270,12.3867988,41.9077898
410434581,12.3917029,41.9098598
410738392,12.4601292,41.9326639
410738393,12.4603291,41.9325283
410738395,12.4619395,41.9342136
410738396,12.4619461,41.9338972
410775425,12.5045793,41.8773373
410779698,12.4988931,41.8821487
410779699,12.4979474,41.8821065
410779701,12.4984689,41.8824534
410779703,12.4985629,41.8821185
410781099,12.5158306,41.888708
410783612,12.5021369,41.8669939
410784193,12.4988335,41.862621
410784195,12.4989951,41.8625333
410785637,12.4906856,41.8630837
410785638,12.491077,41.862974
410785639,12.4912917,41.8629977
410786750,12.4862153,41.8645282
410787593,12.4855256,41.8609736
410791119,12.4871408,41.8603654
410792700,12.485417,41.8241794
410792701,12.485466,41.8244422
410794654,12.4857396,41.8609496
410829028,12.5805737,41.8005009
410891921,12.4932861,41.8601545
411308381,12.5743512,41.8990787
411308385,12.5745828,41.8972977
411313279,12.5745564,41.8946688
411313282,12.5756373,41.8946925
412042530,12.4964623,41.8653
412042535,12.4965959,41.8648296
412042536,12.4967373,41.8642557
412042543,12.4969035,41.8637785
412042544,12.4966633,41.8644806
412042548,12.497019,41.8644631
412043850,12.496426,41.865431
412043853,12.4966679,41.865618
412043856,12.4964044,41.8655017
412043857,12.4960964,41.8664766
412043862,12.4963917,41.8655415
412043863,12.4964698,41.8662719
412043864,12.4961744,41.8662296
412043865,12.4963259,41.8662503
412043866,12.4965202,41.8661128
412043867,12.4967079,41.8659835
412044178,12.495925,41.8671033
412044407,12.5270591,41.8527083
412044408,12.5274236,41.8529332
412044412,12.5271817,41.852955
412044682,12.5276184,41.8578022
412044687,12.5284095,41.8583747
412045625,12.5264895,41.8659186
412045627,12.5274299,41.8662546
412045633,12.5273066,41.865589
412045644,12.5268171,41.8664708
412045646,12.5268203,41.8666161
412045659,12.522665,41.8689446
412045663,12.5227879,41.8688858
412045666,12.522439,41.8686563
412045667,12.5217206,41.8680594
412045668,12.5215953,41.86792
412045676,12.5221036,41.8671663
412045677,12.5215057,41.8696577
412045680,12.5215399,41.8690623
412045683,12.5208254,41.8691547
412045684,12.5208562,41.8692007
412045806,12.5205029,41.8686538
412045808,12.5224062,41.8663685
412045810,12.522905,41.8660066
412046593,12.5167303,41.8698778
412224943,12.494538,41.8268673
412224952,12.4942255,41.8263855
412309055,12.3991339,41.8847639
412309056,12.3991477,41.8845594
412309073,12.3995446,41.8836612
413484789,12.5353477,41.8708914
413484794,12.5360911,41.8704185
413484796,12.5361496,41.8703837
413484800,12.5341155,41.870029
413484801,12.5339342,41.86993
413484803,12.5351823,41.8710014
413495080,12.4617565,41.888466
413495082,12.4611402,41.8883548
413498577,12.5010265,41.9089589
413502156,12.4908373,41.9238152
413502157,12.4902739,41.9244028
413502158,12.4900138,41.9233368
413502159,12.4895704,41.9236766
413506142,12.4936112,41.922854
413514651,12.5194651,41.9228487
413517364,12.524174,41.9229128
413517372,12.524561,41.9232219
413518831,12.5239007,41.933301
413520238,12.5367345,41.9329012
413520240,12.538301,41.9340919
413723662,12.4184481,41.8000641
413723665,12.4186108,41.8003507
413723680,12.4186424,41.8002205
413723683,12.4190969,41.8003063
413740028,12.5028513,41.9103916
413740038,12.5029063,41.9103556
413740040,12.5037851,41.9109347
413740989,12.5021029,41.9099502
413740991,12.5022603,41.9098358
413743045,12.5169373,41.8526172
413745666,12.5209547,41.924252
413746285,12.5211806,41.9241593
413747150,12.5277641,41.9286695
413747155,12.5269072,41.9302856
414120449,12.4791285,41.8652326
414120452,12.4788405,41.8652523
414120454,12.4789596,41.8658919
414120456,12.4792242,41.8658178
414128362,12.4795386,41.8676816
414128367,12.479271,41.8677499
414129077,12.4799763,41.8703516
414129080,12.4797262,41.8704282
414141035,12.4740102,41.8723124
414961716,12.4143523,41.8231934
414961717,12.4141681,41.8229777
415028755,12.5216061,41.8668587
415028756,12.5217248,41.8668663
415028757,12.5218362,41.8669385
415028759,12.5217267,41.8673369
415053478,12.523929,41.8658371
415053481,12.5239747,41.8656433
415053484,12.5234958,41.8657776
415053521,12.5279775,41.8645106
415053540,12.5281569,41.8643639
415053554,12.5241495,41.8655982
415053557,12.5236104,41.8650815
415053559,12.5240055,41.8654593
415055729,12.5246136,41.8732835
415340491,12.5047014,41.908151
415343123,12.5017898,41.9091047
415346509,12.4988136,41.9075668
415368299,12.490811,41.9059648
415369616,12.5750329,41.9274848
415486784,12.527614,41.84786
415582388,12.5643819,41.8858872
415582389,12.5643312,41.8853703
415582390,12.5642343,41.884184
415582392,12.5641289,41.882759
415582480,12.5730513,41.8845662
415661435,12.4369486,41.8758173
415662114,12.4364672,41.8776309
415662115,12.4362446,41.8778418
415664645,12.4346627,41.8655403
415667835,12.4391716,41.8708335
415667836,12.4377841,41.8709828
415747234,12.5725833,41.8816394
415747985,12.5732377,41.8871509
415749952,12.5726082,41.8880155
415749954,12.5723249,41.8879536
415749955,12.5721945,41.8879281
415769772,12.5609087,41.889948
415770897,12.5671231,41.8869186
415770906,12.566795,41.887868
415776356,12.5617168,41.8873443
415782952,12.5627774,41.8849294
415782953,12.5611318,41.8850144
415782954,12.5619339,41.8842913
415782955,12.5620026,41.8849668
415782956,12.5667624,41.8848406
415782957,12.5654884,41.8846046
415782958,12.5642538,41.8843488
415782959,12.5681075,41.8851102
415784342,12.569486,41.8846433
415784343,12.570855,41.8846059
415784344,12.5708975,41.8845382
415784346,12.5716946,41.8843573
415784348,12.5713048,41.8841687
415785958,12.5717477,41.8836455
415785959,12.5716738,41.8835284
415785963,12.5714821,41.8836215
415785964,12.5713374,41.8831951
415785965,12.5719551,41.8832452
415785966,12.5730455,41.8828647
415793505,12.5712181,41.8867388
415793507,12.5711844,41.8861488
415793510,12.5713582,41.8859778
415793511,12.5707135,41.8858079
415793512,12.5709577,41.8858896
415793514,12.5712354,41.8858669
415793519,12.5721204,41.885975
415793521,12.5721071,41.8858211
415793526,12.5709627,41.8850719
415793530,12.5717261,41.8854277
416839629,12.4789921,41.8652421
416839630,12.4790923,41.8658048
416861769,12.479402,41.8677397
416868369,12.4794301,41.8658621
416868373,12.479368,41.8654322
416869447,12.4793431,41.8665231
416869448,12.4795287,41.8665073
417242093,12.5210045,41.8691343
417242099,12.5214619,41.8695099
417242102,12.5214901,41.869326
417242105,12.52197,41.8688769
417242116,12.5296291,41.864969
417683256,12.5594389,41.8768096
417683257,12.5599411,41.8767119
417683258,12.559471,41.8753335
417683260,12.5600228,41.8798835
417683261,12.5588436,41.8762888
417686463,12.5618431,41.8777004
417686465,12.5619805,41.8792426
417688121,12.5616717,41.8762441
417688123,12.5616007,41.8760425
417690924,12.5633404,41.8782334
417694333,12.5628694,41.8764943
417695612,12.568401,41.8754161
417695614,12.5685938,41.8756926
417697226,12.5672361,41.8765932
417697227,12.5676438,41.8763059
417697228,12.5682389,41.8774302
417698423,12.5678537,41.8775068
417701405,12.5709722,41.8772451
417701409,12.5704565,41.8772133
417701418,12.5697135,41.876563
417701422,12.5690972,41.8755171
417701430,12.5691117,41.8745295
417701433,12.5690207,41.8764177
417813495,12.5901336,41.8398847
417816058,12.5937309,41.8392174
417894899,12.4553766,41.8971998
417894900,12.457053,41.8963716
417976558,12.5583877,41.8776524
417979568,12.5587807,41.8835336
417979575,12.5606683,41.8832088
417981924,12.5562146,41.8827791
417984086,12.559905,41.8802222
417984088,12.5607601,41.8838785
417984091,12.5610284,41.8838452
417984106,12.5593456,41.8855478
417985148,12.560957,41.8850202
417986380,12.5611912,41.8878627
417986383,12.5614086,41.8884679
417987438,12.5606445,41.8906642
417987819,12.5596718,41.8927683
417987963,12.5592117,41.8940069
417987971,12.5594546,41.8940577
417989919,12.56656,41.8804973
417989921,12.5656127,41.8805307
417989922,12.5665434,41.8803103
417989924,12.5656127,41.8803454
417992593,12.5681509,41.8823682
418049061,12.5724276,41.879303
418049065,12.5725142,41.8808564
418049067,12.572457,41.8797402
418049069,12.5714353,41.8797846
418052400,12.5694709,41.879426
418052401,12.5695299,41.8801067
418056513,12.5539676,41.8899669
418056524,12.5542757,41.8838757
418056530,12.5528974,41.8837513
418056532,12.5530964,41.8836879
418056534,12.5532458,41.8837875
418056538,12.5531298,41.8839347
418056545,12.5530865,41.8826646
418364237,12.4862003,41.8460495
418364241,12.4863147,41.846139
418364856,12.482951,41.8453397
418364857,12.4837769,41.8446652
418364861,12.4820921,41.8455503
418369268,12.4850546,41.8128652
418369270,12.4852083,41.8127039
418369299,12.4846036,41.8147601
418369302,12.484473,41.8145689
418369304,12.4844404,41.8140758
418370905,12.485726,41.8129207
418403433,12.3912276,41.8582599
418502531,12.465182,41.9128144
418502539,12.4659548,41.911521
418854616,12.4544803,41.9417619
418854635,12.4547557,41.9385462
418854648,12.4527663,41.9415375
418854649,12.4529043,41.9415426
418854662,12.4534105,41.9394125
418854666,12.4536254,41.9416724
418855577,12.449929,41.9342061
418952445,12.4502119,41.9437916
418952509,12.4570881,41.9431502
418952512,12.45737,41.9444112
419131763,12.4808237,41.8360725
419131765,12.4806154,41.8358591
419131769,12.4806156,41.8346449
419131772,12.4809894,41.8345873
419132596,12.4785967,41.860676
419425188,12.4235722,41.8699466
419427523,12.4267339,41.8511125
419547562,12.6148081,41.9346945
419547564,12.6176292,41.9371814
419548111,12.6166912,41.9345412
419548205,12.6186128,41.9351729
419550195,12.6031056,41.9344287
419550196,12.6017904,41.9345259
419621457,12.5205943,41.9096124
419621459,12.5205599,41.9095286
419622070,12.5191469,41.9100079
419636004,12.5278881,41.9098175
419636905,12.5186407,41.9130439
419801381,12.422238,41.8561558
419801383,12.4226124,41.8553883
419801384,12.4231743,41.8563983
419804503,12.4258532,41.8582099
419804507,12.4207376,41.8579645
419942042,12.4226688,41.9144724
419946591,12.4244115,41.9102895
419946592,12.4255875,41.9103681
419946593,12.4260657,41.9104994
419946611,12.4297986,41.9115026
419946619,12.4314871,41.9112083
419946629,12.4303149,41.9097784
419946711,12.4285948,41.9091204
419946719,12.4276414,41.9081855
419946725,12.4288468,41.9075743
419946729,12.4289577,41.9071269
419958483,12.4267896,41.9060523
419958487,12.4253257,41.9057206
419958494,12.4266145,41.9077385
419958498,12.4262141,41.9094864
419958559,12.4287132,41.9097215
419958560,12.4298927,41.9095268
419958567,12.4333211,41.9077799
420455999,12.5159458,41.8801547
420456001,12.5162849,41.8798772
420456002,12.5164365,41.8797561
420456003,12.5166403,41.8797882
